 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SURF4_GFP_5_GC.tif:growth cone:1,26.516,17.881,13.820,6,4,66,474.126,14,9173
2,MAX_SURF4_GFP_5_GC.tif:growth cone background:1,26.516,3.768,1.184,3,3,14,99.911,3,1933
