 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SURF4_WT_2_soma.tif:cell body:1,97.895,11.310,4.204,9.000,4.000,78.000,1107.242,11.000,21422.000,0.000
2,MAX_SURF4_WT_2_soma.tif:nucleus:1,39.437,10.339,2.293,9.000,6.000,23.000,407.760,10.000,7889.000,0.000
3,MAX_SURF4_WT_2_soma.tif:cytoplasm:1,58.458,11.966,4.999,11.000,4.000,78.000,699.482,11.000,13533.000,0.000
4,MAX_SURF4_WT_2_soma.tif:dendrite 1:1,7.753,4.891,0.783,3.999,3.508,7.500,37.917,4.730,733.581,34.049
5,MAX_SURF4_WT_2_soma.tif:dendrite 1 background:1,7.753,3.442,0.650,3.006,3.000,6.025,26.683,3.000,516.245,34.049
6,MAX_SURF4_WT_2_soma.tif:dendrite 2:1,5.892,4.888,0.940,4.009,3.335,8.996,28.801,4.712,557.224,25.751
7,MAX_SURF4_WT_2_soma.tif:dendrite 2 background:1,5.892,3.570,0.786,3.006,3.000,6.242,21.034,3.130,406.944,25.751
8,MAX_SURF4_WT_2_soma.tif:dendrite 3:1,7.960,8.284,1.466,6.990,5.368,12.463,65.939,8.141,1275.736,34.934
9,MAX_SURF4_WT_2_soma.tif:dendrite 3 background:1,7.960,3.386,0.671,3.007,3.000,6.396,26.950,3.003,521.400,34.934
10,MAX_SURF4_WT_2_soma.tif:AIS:1,8.890,4.108,0.878,4.007,3.000,7.816,36.522,4.000,706.604,38.914
11,MAX_SURF4_WT_2_soma.tif:AIS background:1,8.890,3.467,0.672,3.007,3.000,6.406,30.824,3.086,596.360,38.914
