 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SLC38A1_Mut2_6_GC.tif:growth cone:1,3.463,35.881,11.157,26,17,64,124.256,34,2404
2,MAX_SLC38A1_Mut2_6_GC.tif:growth cone background:1,3.463,33.687,14.335,20,11,73,116.658,31,2257
