 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SURF4_GFP_2_GC.tif:growth cone:1,9.097,12.256,8.253,5,3,40,111.489,10,2157
2,MAX_SURF4_GFP_2_GC.tif:growth cone background:1,9.097,3.562,0.819,3,3,8,32.408,3,627
