 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SLC38A1_GFP_4_soma.tif:cell body:1,279.162,83.823,40.866,50.000,11.000,204.000,23400.164,75.000,452727.000,0.000
2,MAX_SLC38A1_GFP_4_soma.tif:nucleus:1,52.721,130.985,20.888,132.000,59.000,182.000,6905.661,133.000,133605.000,0.000
3,MAX_SLC38A1_GFP_4_soma.tif:cytoplasm:1,226.441,72.842,36.316,50.000,11.000,204.000,16494.504,64.000,319122.000,0.000
4,MAX_SLC38A1_GFP_4_soma.tif:dendrite 1:1,9.200,46.890,20.021,31.931,13.928,108.953,431.406,41.700,8346.491,40.252
5,MAX_SLC38A1_GFP_4_soma.tif:dendrite 1 background:1,9.200,21.722,11.124,12.541,8.004,64.670,199.851,18.568,3866.549,40.252
6,MAX_SLC38A1_GFP_4_soma.tif:dendrite 2:1,7.185,41.931,13.322,38.918,16.309,82.457,301.251,40.346,5828.358,31.533
7,MAX_SLC38A1_GFP_4_soma.tif:dendrite 2 background:1,7.185,31.476,17.424,22.993,7.862,66.999,226.139,25.339,4375.140,31.533
8,MAX_SLC38A1_GFP_4_soma.tif:dendrite 3:1,8.115,46.294,16.675,51.217,14.097,84.748,375.673,46.595,7268.209,35.696
9,MAX_SLC38A1_GFP_4_soma.tif:dendrite 3 background:1,8.115,22.142,12.402,11.157,6.749,59.235,179.683,19.231,3476.364,35.696
10,MAX_SLC38A1_GFP_4_soma.tif:AIS:1,8.528,35.091,19.705,14.959,11.948,114.755,299.269,30.770,5790.009,37.419
11,MAX_SLC38A1_GFP_4_soma.tif:AIS background:1,8.528,31.195,16.290,21.550,9.170,78.822,266.039,27.777,5147.102,37.419
