 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SLC38A1_Mut2_4_soma.tif:cell body:1,355.969,107.813,23.527,106.000,22.000,194.000,38377.961,109.000,742505.000,0.000
2,MAX_SLC38A1_Mut2_4_soma.tif:nucleus:1,107.251,103.150,14.563,103.000,60.000,162.000,11062.909,103.000,214036.000,0.000
3,MAX_SLC38A1_Mut2_4_soma.tif:cytoplasm:1,248.719,109.823,26.219,123.000,22.000,194.000,27315.052,114.000,528469.000,0.000
4,MAX_SLC38A1_Mut2_4_soma.tif:dendrite 1:1,8.425,71.426,13.518,58.646,48.234,119.308,601.762,70.494,11642.387,37.002
5,MAX_SLC38A1_Mut2_4_soma.tif:dendrite 1 background:1,8.425,42.820,16.560,26.096,15.424,94.617,360.755,40.327,6979.587,37.002
6,MAX_SLC38A1_Mut2_4_soma.tif:dendrite 2:1,8.425,72.868,12.120,68.272,49.282,103.000,613.915,71.814,11877.514,36.869
7,MAX_SLC38A1_Mut2_4_soma.tif:dendrite 2 background:1,8.425,33.779,13.000,31.637,11.000,69.376,284.590,32.442,5506.005,36.869
8,MAX_SLC38A1_Mut2_4_soma.tif:dendrite 3:1,8.270,71.182,19.845,75.389,22.224,120.492,588.668,72.434,11389.058,36.223
9,MAX_SLC38A1_Mut2_4_soma.tif:dendrite 3 background:1,8.270,54.226,19.717,24.799,17.040,113.932,448.447,53.393,8676.186,36.223
10,MAX_SLC38A1_Mut2_4_soma.tif:AIS:1,13.697,70.846,26.696,42.858,29.234,136.548,970.381,64.149,18774.132,60.186
11,MAX_SLC38A1_Mut2_4_soma.tif:AIS background:1,13.697,56.537,28.811,37.406,19.660,137.660,774.393,47.028,14982.314,60.186
