 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_BCAP31-biotin_Mut2_6_GC.tif:growth cone:1,3.773,12.370,5.417,9,4,27,46.673,12,903
2,MAX_BCAP31-biotin_Mut2_6_GC.tif:growth cone background:1,3.773,5.301,2.367,5,3,18,20.003,5,387
