 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SURF4_GFP_1_soma.tif:cell body:1,237.864,19.219,8.324,23.000,4.000,98.000,4571.573,19.000,88447.000,0.000
2,MAX_SURF4_GFP_1_soma.tif:nucleus:1,65.694,26.758,5.355,28.000,8.000,47.000,1757.828,27.000,34009.000,0.000
3,MAX_SURF4_GFP_1_soma.tif:cytoplasm:1,172.170,16.343,7.405,12.000,4.000,98.000,2813.745,15.000,54438.000,0.000
4,MAX_SURF4_GFP_1_soma.tif:dendrite 1:1,9.614,9.201,4.804,7.714,4.659,46.929,88.458,8.306,1711.420,42.232
5,MAX_SURF4_GFP_1_soma.tif:dendrite 1 background:1,9.614,6.175,4.320,3.052,3.000,29.681,59.362,4.568,1148.487,42.232
6,MAX_SURF4_GFP_1_soma.tif:dendrite 2:1,8.787,8.882,2.858,6.010,4.850,22.852,78.046,8.409,1509.967,38.546
7,MAX_SURF4_GFP_1_soma.tif:dendrite 2 background:1,8.787,4.711,2.274,3.027,3.000,16.851,41.396,3.970,800.897,38.546
8,MAX_SURF4_GFP_1_soma.tif:dendrite 3:1,6.668,7.288,1.560,6.980,4.000,10.722,48.591,7.282,940.090,29.319
9,MAX_SURF4_GFP_1_soma.tif:dendrite 3 background:1,6.668,7.496,5.907,5.102,3.376,45.473,49.980,6.297,966.974,29.319
10,MAX_SURF4_GFP_1_soma.tif:AIS:1,5.324,6.250,1.631,4.052,3.557,10.411,33.274,6.200,643.754,23.252
11,MAX_SURF4_GFP_1_soma.tif:AIS background:1,5.324,5.834,1.530,4.012,3.147,10.652,31.061,5.595,600.948,23.252
