 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_ERGIC53_WT_1_soma.tif:cell body:1,152.064,66.472,29.234,45.000,9.000,176.000,10107.937,61.000,195560.000,0.000
2,MAX_ERGIC53_WT_1_soma.tif:nucleus:1,40.574,60.722,18.533,51.000,34.000,141.000,2463.771,55.000,47667.000,0.000
3,MAX_ERGIC53_WT_1_soma.tif:cytoplasm:1,111.489,68.564,32.008,45.000,9.000,176.000,7644.166,65.000,147893.000,0.000
4,MAX_ERGIC53_WT_1_soma.tif:dendrite 1:1,9.304,23.607,5.548,16.025,12.709,35.966,219.635,22.778,4249.317,40.922
5,MAX_ERGIC53_WT_1_soma.tif:dendrite 1 background:1,9.304,9.280,5.523,5.053,4.030,34.847,86.335,7.572,1670.334,40.922
6,MAX_ERGIC53_WT_1_soma.tif:dendrite 2:1,6.668,31.541,8.876,26.640,8.192,52.956,210.305,29.997,4068.810,29.298
7,MAX_ERGIC53_WT_1_soma.tif:dendrite 2 background:1,6.668,10.051,8.491,5.363,3.953,46.427,67.015,6.950,1296.551,29.298
8,MAX_ERGIC53_WT_1_soma.tif:dendrite 3:1,7.288,36.416,8.374,29.381,21.888,57.084,265.392,35.532,5134.593,32.014
9,MAX_ERGIC53_WT_1_soma.tif:dendrite 3 background:1,7.288,8.579,6.999,4.968,3.289,53.849,62.519,5.774,1209.573,32.014
10,MAX_ERGIC53_WT_1_soma.tif:AIS:1,6.513,11.535,4.000,12.982,5.580,28.831,75.123,11.288,1453.423,28.619
11,MAX_ERGIC53_WT_1_soma.tif:AIS background:1,6.513,9.718,4.862,5.193,4.066,25.429,63.288,7.930,1224.444,28.619
