 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_BCAP31-biotin_WT_2_GC.tif:growth cone:1,2.946,24.404,8.082,28,6,42,71.897,24,1391
2,MAX_BCAP31-biotin_WT_2_GC.tif:growth cone background:1,2.946,11.368,3.894,12,5,30,33.493,11,648
