 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_BCAP31-biotin_GFP_3_GC.tif:growth cone:1,13.645,12.564,8.854,5,3,48,171.446,9,3317
2,MAX_BCAP31-biotin_GFP_3_GC.tif:growth cone background:1,13.645,5.080,5.220,4,3,66,69.312,4,1341
