 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SURF4_GFP_6_GC.tif:growth cone:1,6.461,10.408,4.461,6,4,23,67.245,9,1301
2,MAX_SURF4_GFP_6_GC.tif:growth cone background:1,6.461,3.752,0.726,4,3,7,24.241,4,469
