 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SLC38A1_GFP_3_GC.tif:growth cone:1,9.097,28.222,14.965,15,7,74,256.730,25,4967
2,MAX_SLC38A1_GFP_3_GC.tif:growth cone background:1,9.149,11.463,4.746,9,5,40,104.873,10,2029
