 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_ERGIC53_Mut2_2_soma.tif:cell body:1,391.220,73.984,30.303,70.000,8.000,204.000,28944.179,72.000,559988.000,0.000
2,MAX_ERGIC53_Mut2_2_soma.tif:nucleus:1,76.755,77.729,19.171,64.000,43.000,185.000,5966.092,74.000,115427.000,0.000
3,MAX_ERGIC53_Mut2_2_soma.tif:cytoplasm:1,314.465,73.071,32.381,41.000,8.000,204.000,22978.087,71.000,444561.000,0.000
4,MAX_ERGIC53_Mut2_2_soma.tif:dendrite 1:1,7.701,50.911,18.311,42.928,17.200,153.000,392.081,46.529,7585.668,33.848
5,MAX_ERGIC53_Mut2_2_soma.tif:dendrite 1 background:1,7.701,7.315,3.150,4.981,3.782,21.320,56.334,6.309,1089.901,33.848
6,MAX_ERGIC53_Mut2_2_soma.tif:dendrite 2:1,10.441,44.437,12.792,33.133,25.361,95.172,463.956,41.876,8976.237,45.829
7,MAX_ERGIC53_Mut2_2_soma.tif:dendrite 2 background:1,10.441,9.563,5.114,4.970,4.154,32.000,99.846,7.696,1931.738,45.829
8,MAX_ERGIC53_Mut2_2_soma.tif:dendrite 3:1,10.389,46.827,19.013,67.703,15.821,113.842,486.491,45.941,9412.232,45.585
9,MAX_ERGIC53_Mut2_2_soma.tif:dendrite 3 background:1,10.389,12.045,8.487,5.929,4.305,59.753,125.134,9.472,2420.986,45.585
10,MAX_ERGIC53_Mut2_2_soma.tif:AIS:1,6.668,25.962,11.483,19.611,9.542,66.195,173.108,22.160,3349.147,29.277
11,MAX_ERGIC53_Mut2_2_soma.tif:AIS background:1,6.668,10.673,6.672,5.082,4.137,32.585,71.164,8.318,1376.814,29.277
