 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_BCAP31-biotin_WT_3_soma.tif:cell body:1,161.316,47.614,19.165,41.000,13.000,218.000,7680.864,44.000,148603.000,0.000
2,MAX_BCAP31-biotin_WT_3_soma.tif:nucleus:1,66.056,44.066,17.723,43.000,15.000,218.000,2910.813,41.000,56316.000,0.000
3,MAX_BCAP31-biotin_WT_3_soma.tif:cytoplasm:1,95.259,50.074,19.738,36.000,13.000,167.000,4770.051,47.000,92287.000,0.000
4,MAX_BCAP31-biotin_WT_3_soma.tif:dendrite 1:1,9.562,30.115,11.386,24.633,12.486,82.366,287.964,27.288,5571.289,41.865
5,MAX_BCAP31-biotin_WT_3_soma.tif:dendrite 1 background:1,9.562,14.200,7.467,4.989,4.597,44.692,135.786,13.497,2627.067,41.865
6,MAX_BCAP31-biotin_WT_3_soma.tif:dendrite 2:1,6.358,31.105,8.904,32.525,16.436,75.699,197.753,30.294,3825.957,27.767
7,MAX_BCAP31-biotin_WT_3_soma.tif:dendrite 2 background:1,6.358,14.366,22.473,5.768,4.545,129.741,91.329,7.268,1766.962,27.767
8,MAX_BCAP31-biotin_WT_3_soma.tif:dendrite 3:1,6.254,31.949,14.791,24.996,17.756,130.099,199.812,28.474,3865.804,27.407
9,MAX_BCAP31-biotin_WT_3_soma.tif:dendrite 3 background:1,6.254,21.715,11.861,7.807,5.529,74.143,135.811,20.079,2627.564,27.407
10,MAX_BCAP31-biotin_WT_3_soma.tif:AIS:1,7.391,25.961,11.091,19.395,6.039,71.167,191.884,23.000,3712.407,32.446
11,MAX_BCAP31-biotin_WT_3_soma.tif:AIS background:1,7.391,25.034,11.653,22.097,5.444,62.667,185.032,22.147,3579.837,32.446
