 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SLC38A1_WT_1_soma.tif:cell body:1,211.866,148.444,35.233,153.000,22.000,237.000,31450.230,153.000,608473.000,0.000
2,MAX_SLC38A1_WT_1_soma.tif:nucleus:1,47.035,150.226,16.743,144.000,110.000,223.000,7065.942,149.000,136706.000,0.000
3,MAX_SLC38A1_WT_1_soma.tif:cytoplasm:1,164.830,147.936,38.918,180.000,22.000,237.000,24384.288,156.000,471767.000,0.000
4,MAX_SLC38A1_WT_1_soma.tif:dendrite 1:1,9.407,80.673,19.443,79.920,42.446,126.231,758.897,83.005,14682.507,41.236
5,MAX_SLC38A1_WT_1_soma.tif:dendrite 1 background:1,9.407,24.102,16.762,9.101,6.671,89.606,226.724,16.454,4386.475,41.236
6,MAX_SLC38A1_WT_1_soma.tif:dendrite 2:1,4.859,93.998,23.452,75.025,39.000,158.000,456.697,92.068,8835.796,21.166
7,MAX_SLC38A1_WT_1_soma.tif:dendrite 2 background:1,4.859,25.807,18.329,15.935,8.000,87.666,125.383,18.000,2425.811,21.166
8,MAX_SLC38A1_WT_1_soma.tif:dendrite 3:1,6.874,99.094,17.790,104.022,52.976,139.805,681.209,102.098,13179.473,30.075
9,MAX_SLC38A1_WT_1_soma.tif:dendrite 3 background:1,6.874,35.445,20.554,15.352,8.621,88.769,243.659,30.840,4714.119,30.075
10,MAX_SLC38A1_WT_1_soma.tif:AIS:1,7.081,47.096,14.820,48.653,19.228,89.959,333.491,46.379,6452.103,30.982
11,MAX_SLC38A1_WT_1_soma.tif:AIS background:1,7.081,21.529,15.049,8.027,6.629,71.700,152.449,15.049,2949.462,30.982
