 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_ERGIC53_Mut2_4_GC.tif:growth cone:1,7.753,38.000,24.449,13,8,124,294.617,32,5700
2,MAX_ERGIC53_Mut2_4_GC.tif:growth cone background:1,7.753,14.547,4.868,11,6,31,112.781,14,2182
