 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SURF4_WT_5_soma.tif:cell body:1,252.698,15.236,7.763,4.000,3.000,63.000,3850.123,15.000,74489.000,0.000
2,MAX_SURF4_WT_5_soma.tif:nucleus:1,44.968,15.299,3.723,13.000,9.000,63.000,687.956,15.000,13310.000,0.000
3,MAX_SURF4_WT_5_soma.tif:cytoplasm:1,207.731,15.222,8.386,4.000,3.000,45.000,3162.168,15.000,61179.000,0.000
4,MAX_SURF4_WT_5_soma.tif:dendrite 1:1,7.495,6.694,1.313,6.003,4.323,10.890,50.167,6.379,970.581,32.753
5,MAX_SURF4_WT_5_soma.tif:dendrite 1 background:1,7.495,3.738,1.551,3.022,3.000,14.287,28.014,3.355,541.991,32.753
6,MAX_SURF4_WT_5_soma.tif:dendrite 2:1,6.306,7.610,2.003,7.012,4.717,14.269,47.990,7.000,928.474,27.562
7,MAX_SURF4_WT_5_soma.tif:dendrite 2 background:1,6.306,5.494,1.758,4.005,3.000,12.360,34.644,5.008,670.259,27.562
8,MAX_SURF4_WT_5_soma.tif:dendrite 3:1,6.978,9.484,3.714,8.977,5.002,28.948,66.180,8.858,1280.391,30.620
9,MAX_SURF4_WT_5_soma.tif:dendrite 3 background:1,6.978,4.717,2.994,3.052,3.000,29.531,32.917,3.763,636.846,30.620
10,MAX_SURF4_WT_5_soma.tif:AIS:1,10.441,5.307,1.372,5.018,3.235,14.236,55.406,5.123,1071.954,45.728
11,MAX_SURF4_WT_5_soma.tif:AIS background:1,10.441,3.721,1.209,3.015,3.000,10.625,38.848,3.278,751.595,45.728
