 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_ERGIC53_Mut2_3_soma.tif:cell body:1,172.790,80.509,31.100,57.000,7.000,189.000,13911.077,75.000,269140.000,0.000
2,MAX_ERGIC53_Mut2_3_soma.tif:nucleus:1,54.065,62.487,16.678,54.000,18.000,130.000,3378.323,60.000,65361.000,0.000
3,MAX_ERGIC53_Mut2_3_soma.tif:cytoplasm:1,121.258,87.684,33.119,106.000,7.000,189.000,10632.355,91.000,205706.000,0.000
4,MAX_ERGIC53_Mut2_3_soma.tif:dendrite 1:1,5.427,49.169,14.169,41.817,20.330,85.425,266.847,45.990,5162.743,23.844
5,MAX_ERGIC53_Mut2_3_soma.tif:dendrite 1 background:1,5.427,25.039,21.142,6.957,4.188,71.689,135.889,13.475,2629.069,23.844
6,MAX_ERGIC53_Mut2_3_soma.tif:dendrite 2:1,4.704,49.182,12.988,48.255,24.084,86.272,231.330,47.215,4475.590,20.494
7,MAX_ERGIC53_Mut2_3_soma.tif:dendrite 2 background:1,4.704,5.340,0.793,5.002,4.000,8.706,25.117,5.185,485.952,20.494
8,MAX_ERGIC53_Mut2_3_soma.tif:dendrite 3:1,4.600,52.253,18.159,41.493,25.022,92.489,240.373,45.885,4650.539,20.148
9,MAX_ERGIC53_Mut2_3_soma.tif:dendrite 3 background:1,4.600,27.647,10.393,20.042,9.653,54.349,127.182,26.717,2460.618,20.148
10,MAX_ERGIC53_Mut2_3_soma.tif:AIS:1,6.616,35.953,6.707,36.952,21.991,57.954,237.862,36.592,4601.957,29.057
11,MAX_ERGIC53_Mut2_3_soma.tif:AIS background:1,6.616,22.385,7.976,29.822,6.000,45.219,148.100,22.431,2865.306,29.057
