 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_ERGIC53_GFP_2_GC.tif:growth cone:1,6.513,18.587,10.451,9,6,70,121.051,16,2342
2,MAX_ERGIC53_GFP_2_GC.tif:growth cone background:1,6.461,11.408,8.556,6,4,53,73.706,8,1426
