 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_BCAP31-biotin_GFP_2_soma.tif:cell body:1,167.415,78.877,30.138,93.000,8.000,199.000,13205.134,82.000,255482.000,0.000
2,MAX_BCAP31-biotin_GFP_2_soma.tif:nucleus:1,56.339,103.567,16.845,93.000,58.000,199.000,5834.858,102.000,112888.000,0.000
3,MAX_BCAP31-biotin_GFP_2_soma.tif:cytoplasm:1,111.076,66.354,27.551,50.000,8.000,185.000,7370.276,66.000,142594.000,0.000
4,MAX_BCAP31-biotin_GFP_2_soma.tif:dendrite 1:1,6.668,46.581,15.388,53.299,22.094,91.862,310.585,44.368,6008.942,29.301
5,MAX_BCAP31-biotin_GFP_2_soma.tif:dendrite 1 background:1,6.668,24.318,28.074,11.893,5.189,154.415,162.146,16.005,3137.060,29.301
6,MAX_BCAP31-biotin_GFP_2_soma.tif:dendrite 2:1,3.721,47.679,12.070,49.203,23.696,74.118,177.436,47.975,3432.879,16.195
7,MAX_BCAP31-biotin_GFP_2_soma.tif:dendrite 2 background:1,3.721,17.890,9.452,15.231,6.494,46.078,66.578,15.269,1288.100,16.195
8,MAX_BCAP31-biotin_GFP_2_soma.tif:dendrite 3:1,7.133,54.769,12.215,40.185,27.193,77.970,390.655,56.728,7558.064,31.353
9,MAX_BCAP31-biotin_GFP_2_soma.tif:dendrite 3 background:1,7.133,15.091,7.465,6.254,4.319,38.480,107.642,14.580,2082.565,31.353
10,MAX_BCAP31-biotin_GFP_2_soma.tif:AIS:1,6.151,22.778,6.519,18.096,11.727,41.645,140.104,21.309,2710.611,26.950
11,MAX_BCAP31-biotin_GFP_2_soma.tif:AIS background:1,6.151,9.599,4.054,6.001,4.417,28.993,59.044,8.971,1142.336,26.950
