 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SURF4_Mut2_1_soma.tif:cell body:1,299.113,9.505,2.605,10.000,3.000,25.000,2843.103,9.000,55006.000,0.000
2,MAX_SURF4_Mut2_1_soma.tif:nucleus:1,63.058,8.771,1.376,8.000,5.000,15.000,553.104,9.000,10701.000,0.000
3,MAX_SURF4_Mut2_1_soma.tif:cytoplasm:1,236.055,9.701,2.812,11.000,3.000,25.000,2289.999,10.000,44305.000,0.000
4,MAX_SURF4_Mut2_1_soma.tif:dendrite 1:1,10.234,6.450,0.967,6.002,4.865,9.598,66.008,6.267,1277.076,44.918
5,MAX_SURF4_Mut2_1_soma.tif:dendrite 1 background:1,10.234,3.611,0.763,3.008,3.000,7.345,36.957,3.324,715.023,44.918
6,MAX_SURF4_Mut2_1_soma.tif:dendrite 2:1,7.029,6.823,1.186,7.004,4.100,10.321,47.962,6.737,927.927,30.867
7,MAX_SURF4_Mut2_1_soma.tif:dendrite 2 background:1,7.029,4.105,1.155,3.013,3.000,9.644,28.857,3.942,558.293,30.867
8,MAX_SURF4_Mut2_1_soma.tif:dendrite 3:1,8.942,4.927,1.041,3.992,3.903,9.000,44.058,4.609,852.401,39.336
9,MAX_SURF4_Mut2_1_soma.tif:dendrite 3 background:1,8.942,3.677,1.043,3.010,3.000,8.066,32.876,3.230,636.050,39.336
10,MAX_SURF4_Mut2_1_soma.tif:AIS:1,9.304,4.381,0.952,4.011,3.027,9.097,40.759,4.078,788.565,40.868
11,MAX_SURF4_Mut2_1_soma.tif:AIS background:1,9.304,3.587,0.680,3.006,3.000,6.140,33.374,3.395,645.701,40.868
