 ,Area,Mean,Min,Max,Length,file
1,0.052,148.854,74.123,209.029,0.370,f7dcc71c-0a7c-4c8e-a9f9-dd58b9d1cedc.tif
2,0.078,183.988,98.003,250.060,0.629,f7dcc71c-0a7c-4c8e-a9f9-dd58b9d1cedc.tif
3,0.465,165.959,47.177,251.728,4.089,f7dcc71c-0a7c-4c8e-a9f9-dd58b9d1cedc.tif
4,0.052,187.493,102.138,250.720,0.390,f7dcc71c-0a7c-4c8e-a9f9-dd58b9d1cedc.tif
5,0.078,169.428,72.376,248.078,0.569,f7dcc71c-0a7c-4c8e-a9f9-dd58b9d1cedc.tif
6,0.078,180.508,105.039,218.394,0.654,f7dcc71c-0a7c-4c8e-a9f9-dd58b9d1cedc.tif
7,0.039,191.413,122.092,242.071,0.268,f7dcc71c-0a7c-4c8e-a9f9-dd58b9d1cedc.tif
8,0.116,150.141,72.121,237.626,0.958,f7dcc71c-0a7c-4c8e-a9f9-dd58b9d1cedc.tif
9,0.039,159.556,100.089,208.432,0.284,f7dcc71c-0a7c-4c8e-a9f9-dd58b9d1cedc.tif
10,0.039,163.468,95.910,208.962,0.271,f7dcc71c-0a7c-4c8e-a9f9-dd58b9d1cedc.tif
11,0.220,187.912,96.370,247.113,1.906,f7dcc71c-0a7c-4c8e-a9f9-dd58b9d1cedc.tif
12,0.039,123.471,39.219,209.924,0.241,f7dcc71c-0a7c-4c8e-a9f9-dd58b9d1cedc.tif
13,0.039,150.775,69.871,225.721,0.239,f7dcc71c-0a7c-4c8e-a9f9-dd58b9d1cedc.tif
14,0.090,141.680,107.100,195.166,0.754,f7dcc71c-0a7c-4c8e-a9f9-dd58b9d1cedc.tif
