 ,Area,Mean,Min,Max,Length,file
1,0.181,42.333,27.294,60.910,1.567,7c4877a8-91dd-42f5-ac9e-a591b8bee437.tif
2,0.078,194.747,68.355,254.218,0.611,7c4877a8-91dd-42f5-ac9e-a591b8bee437.tif
3,0.078,152.495,67.343,203.911,0.602,7c4877a8-91dd-42f5-ac9e-a591b8bee437.tif
4,0.271,68.069,26.529,233.596,2.301,7c4877a8-91dd-42f5-ac9e-a591b8bee437.tif
5,0.078,211.250,102.316,255.000,0.659,7c4877a8-91dd-42f5-ac9e-a591b8bee437.tif
6,0.052,157.095,60.963,217.688,0.361,7c4877a8-91dd-42f5-ac9e-a591b8bee437.tif
7,0.168,177.658,42.933,255.000,1.379,7c4877a8-91dd-42f5-ac9e-a591b8bee437.tif
8,0.155,102.748,30.836,255.000,1.271,7c4877a8-91dd-42f5-ac9e-a591b8bee437.tif
9,0.052,146.257,40.854,243.163,0.379,7c4877a8-91dd-42f5-ac9e-a591b8bee437.tif
10,0.426,106.896,41.851,208.533,3.653,7c4877a8-91dd-42f5-ac9e-a591b8bee437.tif
11,0.065,121.515,20.397,191.420,0.488,7c4877a8-91dd-42f5-ac9e-a591b8bee437.tif
12,0.026,131.154,101.714,160.594,0.210,7c4877a8-91dd-42f5-ac9e-a591b8bee437.tif
13,0.052,102.333,60.243,145.110,0.359,7c4877a8-91dd-42f5-ac9e-a591b8bee437.tif
14,0.052,76.696,34.457,126.007,0.351,7c4877a8-91dd-42f5-ac9e-a591b8bee437.tif
15,0.090,135.222,58.786,200.095,0.684,7c4877a8-91dd-42f5-ac9e-a591b8bee437.tif
16,0.116,186.414,69.165,247.596,1.019,7c4877a8-91dd-42f5-ac9e-a591b8bee437.tif
17,0.194,192.589,36.892,255.000,1.641,7c4877a8-91dd-42f5-ac9e-a591b8bee437.tif
