 ,Area,Mean,Min,Max,Length,file
1,0.155,231.437,100.220,255.000,1.358,abb4ccc6-3dc2-4726-abde-3ed7a6a564c2.tif
2,0.065,158.578,67.417,217.246,0.483,abb4ccc6-3dc2-4726-abde-3ed7a6a564c2.tif
3,0.155,231.249,104.152,255.000,1.291,abb4ccc6-3dc2-4726-abde-3ed7a6a564c2.tif
4,0.052,155.454,100.226,183.300,0.453,abb4ccc6-3dc2-4726-abde-3ed7a6a564c2.tif
5,0.362,120.904,37.082,241.621,3.151,abb4ccc6-3dc2-4726-abde-3ed7a6a564c2.tif
6,0.207,172.259,96.099,250.732,1.752,abb4ccc6-3dc2-4726-abde-3ed7a6a564c2.tif
7,0.052,215.674,147.867,254.504,0.429,abb4ccc6-3dc2-4726-abde-3ed7a6a564c2.tif
8,0.026,146.399,120.016,172.782,0.210,abb4ccc6-3dc2-4726-abde-3ed7a6a564c2.tif
9,0.194,144.930,100.098,206.825,1.672,abb4ccc6-3dc2-4726-abde-3ed7a6a564c2.tif
10,0.065,205.874,132.674,243.812,0.502,abb4ccc6-3dc2-4726-abde-3ed7a6a564c2.tif
