 ,Area,Mean,Min,Max,Length,file
1,0.103,60.660,21.931,132.887,0.818,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
2,0.103,125.006,74.893,151.626,0.846,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
3,0.129,60.927,24.165,93.984,1.028,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
4,0.090,68.399,35.275,101.477,0.701,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
5,0.065,39.251,15.530,61.624,0.483,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
6,0.065,75.877,48.224,107.845,0.542,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
7,0.039,47.294,33.029,61.549,0.276,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
8,0.039,71.385,41.231,107.947,0.331,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
9,0.039,63.872,32.686,103.971,0.270,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
10,0.052,92.880,44.134,149.727,0.429,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
11,0.078,84.750,34.551,142.217,0.619,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
12,0.103,60.849,21.782,116.606,0.925,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
13,0.065,93.690,58.895,156.366,0.540,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
14,0.116,59.469,38.171,100.447,0.996,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
15,0.052,98.957,60.925,132.110,0.400,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
16,0.052,67.992,51.195,89.811,0.432,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
17,0.155,110.365,72.151,170.950,1.288,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
18,0.065,73.596,52.456,111.650,0.488,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
19,0.065,68.468,50.543,99.506,0.480,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
20,0.142,90.442,65.301,137.755,1.233,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
21,0.090,107.582,60.409,197.272,0.779,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
22,0.052,50.813,34.746,76.921,0.351,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
23,0.090,73.564,23.403,143.116,0.789,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
24,0.103,74.401,27.281,128.651,0.834,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
25,0.103,58.854,38.267,92.576,0.876,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
26,0.052,139.557,74.949,188.698,0.375,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
27,0.517,25.836,10.917,70.624,4.546,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
28,0.052,57.878,23.746,96.392,0.364,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
29,0.220,47.851,24.280,123.080,1.844,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
30,0.052,84.572,41.314,116.497,0.359,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
31,0.207,38.698,17.215,84.318,1.731,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
32,0.078,57.966,21.406,113.252,0.575,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
33,0.233,40.876,17.710,72.692,2.018,5352e3d5-c560-4b7f-91e9-e2afb7aa7004.tif
