 ,Area,Mean,Min,Max,Length,file
1,0.129,116.048,38.971,205.134,1.084,894d13e3-76b6-4bf3-b8b6-75647cf9f0b0.tif
2,0.065,72.675,36.990,96.359,0.510,894d13e3-76b6-4bf3-b8b6-75647cf9f0b0.tif
3,0.543,38.281,21.889,123.180,4.701,894d13e3-76b6-4bf3-b8b6-75647cf9f0b0.tif
4,0.078,62.967,28.869,105.068,0.576,894d13e3-76b6-4bf3-b8b6-75647cf9f0b0.tif
5,0.478,40.706,15.257,131.386,4.138,894d13e3-76b6-4bf3-b8b6-75647cf9f0b0.tif
6,0.452,35.127,16.164,89.199,3.926,894d13e3-76b6-4bf3-b8b6-75647cf9f0b0.tif
7,0.155,136.397,31.843,205.703,1.359,894d13e3-76b6-4bf3-b8b6-75647cf9f0b0.tif
8,0.478,26.618,13.231,86.636,4.204,894d13e3-76b6-4bf3-b8b6-75647cf9f0b0.tif
9,0.116,89.787,29.616,124.897,0.975,894d13e3-76b6-4bf3-b8b6-75647cf9f0b0.tif
10,0.142,56.577,23.601,136.980,1.149,894d13e3-76b6-4bf3-b8b6-75647cf9f0b0.tif
11,0.065,90.443,55.386,139.076,0.559,894d13e3-76b6-4bf3-b8b6-75647cf9f0b0.tif
12,0.090,85.583,53.913,131.857,0.751,894d13e3-76b6-4bf3-b8b6-75647cf9f0b0.tif
13,0.090,173.769,55.290,251.084,0.777,894d13e3-76b6-4bf3-b8b6-75647cf9f0b0.tif
14,0.090,171.642,56.671,243.393,0.701,894d13e3-76b6-4bf3-b8b6-75647cf9f0b0.tif
15,0.052,74.988,26.296,118.031,0.362,894d13e3-76b6-4bf3-b8b6-75647cf9f0b0.tif
16,0.129,56.273,45.427,76.219,1.099,894d13e3-76b6-4bf3-b8b6-75647cf9f0b0.tif
17,0.078,58.788,47.611,65.181,0.669,894d13e3-76b6-4bf3-b8b6-75647cf9f0b0.tif
