 ,Area,Mean,Min,Max,Length,file
1,0.065,43.852,26.531,53.336,0.494,092c3e7b-47cb-4822-8c23-e13d25f66de8.tif
2,0.039,34.578,27.159,41.488,0.282,092c3e7b-47cb-4822-8c23-e13d25f66de8.tif
3,0.078,36.959,24.840,56.775,0.588,092c3e7b-47cb-4822-8c23-e13d25f66de8.tif
4,0.491,23.909,9.455,49.810,4.296,092c3e7b-47cb-4822-8c23-e13d25f66de8.tif
5,0.039,22.742,13.529,30.059,0.308,092c3e7b-47cb-4822-8c23-e13d25f66de8.tif
6,0.052,30.261,20.162,38.954,0.390,092c3e7b-47cb-4822-8c23-e13d25f66de8.tif
7,0.233,19.680,15.858,28.100,2.058,092c3e7b-47cb-4822-8c23-e13d25f66de8.tif
8,0.026,48.812,45.047,52.578,0.182,092c3e7b-47cb-4822-8c23-e13d25f66de8.tif
9,0.155,38.530,22.528,53.906,1.379,092c3e7b-47cb-4822-8c23-e13d25f66de8.tif
10,0.078,51.806,25.232,74.592,0.576,092c3e7b-47cb-4822-8c23-e13d25f66de8.tif
11,0.052,42.521,33.396,50.044,0.429,092c3e7b-47cb-4822-8c23-e13d25f66de8.tif
12,0.039,47.614,23.450,70.895,0.276,092c3e7b-47cb-4822-8c23-e13d25f66de8.tif
13,0.220,27.576,16.457,43.072,1.860,092c3e7b-47cb-4822-8c23-e13d25f66de8.tif
14,0.672,25.356,6.879,76.014,5.891,092c3e7b-47cb-4822-8c23-e13d25f66de8.tif
