 ,Area,Mean,Min,Max,Length,file
1,0.078,59.368,39.003,100.590,0.634,b093e435-09fe-461d-a6d8-5bc1c8896899.tif
2,0.039,62.658,44.245,81.411,0.336,b093e435-09fe-461d-a6d8-5bc1c8896899.tif
3,0.194,119.013,62.911,225.651,1.625,b093e435-09fe-461d-a6d8-5bc1c8896899.tif
4,0.103,91.350,70.423,124.150,0.832,b093e435-09fe-461d-a6d8-5bc1c8896899.tif
5,0.039,69.973,55.683,92.192,0.314,b093e435-09fe-461d-a6d8-5bc1c8896899.tif
6,0.090,114.922,65.787,136.550,0.704,b093e435-09fe-461d-a6d8-5bc1c8896899.tif
7,0.129,65.370,37.097,125.544,1.127,b093e435-09fe-461d-a6d8-5bc1c8896899.tif
8,0.039,58.695,35.248,83.373,0.241,b093e435-09fe-461d-a6d8-5bc1c8896899.tif
9,0.026,76.716,57.215,96.216,0.219,b093e435-09fe-461d-a6d8-5bc1c8896899.tif
10,0.078,80.557,34.949,127.861,0.668,b093e435-09fe-461d-a6d8-5bc1c8896899.tif
11,0.039,49.964,30.384,74.467,0.277,b093e435-09fe-461d-a6d8-5bc1c8896899.tif
12,0.052,75.315,39.778,107.796,0.419,b093e435-09fe-461d-a6d8-5bc1c8896899.tif
13,0.439,35.099,17.944,80.667,3.804,b093e435-09fe-461d-a6d8-5bc1c8896899.tif
14,0.090,97.543,67.700,139.083,0.704,b093e435-09fe-461d-a6d8-5bc1c8896899.tif
15,0.465,31.959,14.116,149.269,4.011,b093e435-09fe-461d-a6d8-5bc1c8896899.tif
16,0.065,84.407,63.893,97.611,0.554,b093e435-09fe-461d-a6d8-5bc1c8896899.tif
17,0.065,67.767,50.180,79.962,0.533,b093e435-09fe-461d-a6d8-5bc1c8896899.tif
18,0.065,64.410,46.162,98.271,0.467,b093e435-09fe-461d-a6d8-5bc1c8896899.tif
19,0.065,73.982,53.978,87.999,0.571,b093e435-09fe-461d-a6d8-5bc1c8896899.tif
