 ,Area,Mean,Min,Max,Length,file
1,0.401,41.099,21.003,90.841,3.482,7657249a-2a05-4057-8e3c-4ee61a1b0ee7.tif
2,0.039,29.711,20.755,38.733,0.308,7657249a-2a05-4057-8e3c-4ee61a1b0ee7.tif
3,0.116,94.001,39.003,125.456,0.920,7657249a-2a05-4057-8e3c-4ee61a1b0ee7.tif
4,0.026,88.127,60.740,115.514,0.214,7657249a-2a05-4057-8e3c-4ee61a1b0ee7.tif
5,0.233,67.609,45.428,121.972,1.996,7657249a-2a05-4057-8e3c-4ee61a1b0ee7.tif
6,0.052,100.953,55.985,132.235,0.382,7657249a-2a05-4057-8e3c-4ee61a1b0ee7.tif
7,0.258,60.188,30.563,132.604,2.234,7657249a-2a05-4057-8e3c-4ee61a1b0ee7.tif
8,0.271,53.755,20.513,90.262,2.336,7657249a-2a05-4057-8e3c-4ee61a1b0ee7.tif
9,0.052,52.676,42.453,69.238,0.398,7657249a-2a05-4057-8e3c-4ee61a1b0ee7.tif
10,0.039,93.691,56.110,132.728,0.302,7657249a-2a05-4057-8e3c-4ee61a1b0ee7.tif
11,0.026,118.630,84.430,152.829,0.214,7657249a-2a05-4057-8e3c-4ee61a1b0ee7.tif
12,0.078,70.314,50.786,103.916,0.581,7657249a-2a05-4057-8e3c-4ee61a1b0ee7.tif
13,0.103,75.625,64.908,92.786,0.879,7657249a-2a05-4057-8e3c-4ee61a1b0ee7.tif
14,0.078,66.116,42.135,80.222,0.605,7657249a-2a05-4057-8e3c-4ee61a1b0ee7.tif
15,0.065,52.899,35.259,80.673,0.499,7657249a-2a05-4057-8e3c-4ee61a1b0ee7.tif
16,0.142,58.600,35.001,81.966,1.203,7657249a-2a05-4057-8e3c-4ee61a1b0ee7.tif
17,0.052,55.354,28.972,67.450,0.374,7657249a-2a05-4057-8e3c-4ee61a1b0ee7.tif
18,0.349,42.463,24.907,66.787,3.015,7657249a-2a05-4057-8e3c-4ee61a1b0ee7.tif
19,0.039,65.904,26.565,104.788,0.274,7657249a-2a05-4057-8e3c-4ee61a1b0ee7.tif
20,0.181,91.903,58.402,145.857,1.608,7657249a-2a05-4057-8e3c-4ee61a1b0ee7.tif
21,0.026,96.190,74.742,117.639,0.176,7657249a-2a05-4057-8e3c-4ee61a1b0ee7.tif
22,0.207,79.465,38.389,134.298,1.752,7657249a-2a05-4057-8e3c-4ee61a1b0ee7.tif
23,0.026,47.970,35.866,60.074,0.151,7657249a-2a05-4057-8e3c-4ee61a1b0ee7.tif
