 ,Area,Mean,Min,Max,Length,file
1,0.052,62.889,31.929,98.180,0.390,cdb91502-4589-4053-a2d0-bd2b2fc0499e.tif
2,0.116,85.087,22.439,166.188,0.995,cdb91502-4589-4053-a2d0-bd2b2fc0499e.tif
3,0.349,44.547,15.008,109.713,3.023,cdb91502-4589-4053-a2d0-bd2b2fc0499e.tif
4,0.103,35.046,17.004,54.892,0.832,cdb91502-4589-4053-a2d0-bd2b2fc0499e.tif
5,1.163,27.887,12.355,78.504,10.221,cdb91502-4589-4053-a2d0-bd2b2fc0499e.tif
6,0.129,62.852,19.953,112.259,1.114,cdb91502-4589-4053-a2d0-bd2b2fc0499e.tif
7,0.194,37.065,23.933,68.165,1.661,cdb91502-4589-4053-a2d0-bd2b2fc0499e.tif
8,0.026,71.334,52.321,90.347,0.212,cdb91502-4589-4053-a2d0-bd2b2fc0499e.tif
9,0.026,43.285,32.381,54.188,0.210,cdb91502-4589-4053-a2d0-bd2b2fc0499e.tif
10,0.181,43.219,20.172,85.587,1.540,cdb91502-4589-4053-a2d0-bd2b2fc0499e.tif
11,0.039,50.251,32.559,67.233,0.331,cdb91502-4589-4053-a2d0-bd2b2fc0499e.tif
12,0.052,32.648,24.447,39.684,0.399,cdb91502-4589-4053-a2d0-bd2b2fc0499e.tif
13,0.207,25.592,14.239,49.325,1.737,cdb91502-4589-4053-a2d0-bd2b2fc0499e.tif
14,0.905,17.712,7.706,52.251,7.964,cdb91502-4589-4053-a2d0-bd2b2fc0499e.tif
15,0.194,42.247,17.576,76.214,1.612,cdb91502-4589-4053-a2d0-bd2b2fc0499e.tif
16,0.039,28.720,20.936,40.633,0.308,cdb91502-4589-4053-a2d0-bd2b2fc0499e.tif
