 ,Area,Mean,Min,Max,Length,file
1,0.258,26.680,10.417,64.400,2.263,cf2ff125-ab11-49ce-b062-8c43acb06608.tif
2,0.129,14.753,9.146,36.200,1.068,cf2ff125-ab11-49ce-b062-8c43acb06608.tif
3,0.039,29.868,23.120,36.486,0.335,cf2ff125-ab11-49ce-b062-8c43acb06608.tif
4,0.142,14.984,11.188,23.210,1.175,cf2ff125-ab11-49ce-b062-8c43acb06608.tif
5,0.336,15.463,7.519,38.461,2.908,cf2ff125-ab11-49ce-b062-8c43acb06608.tif
6,0.246,17.508,6.632,36.600,2.084,cf2ff125-ab11-49ce-b062-8c43acb06608.tif
7,0.065,29.959,26.492,33.144,0.552,cf2ff125-ab11-49ce-b062-8c43acb06608.tif
8,0.039,21.519,13.693,29.313,0.241,cf2ff125-ab11-49ce-b062-8c43acb06608.tif
9,0.258,17.846,7.380,36.860,2.251,cf2ff125-ab11-49ce-b062-8c43acb06608.tif
10,0.090,31.010,22.547,33.680,0.734,cf2ff125-ab11-49ce-b062-8c43acb06608.tif
11,0.181,28.482,16.689,50.679,1.580,cf2ff125-ab11-49ce-b062-8c43acb06608.tif
12,0.090,27.299,20.223,35.737,0.751,cf2ff125-ab11-49ce-b062-8c43acb06608.tif
