 ,Area,Mean,Min,Max,Length,file
1,0.039,51.750,21.309,91.480,0.276,328e2e20-d511-475e-a94f-9f823caad5d9.tif
2,0.556,17.243,8.613,47.627,4.881,328e2e20-d511-475e-a94f-9f823caad5d9.tif
3,0.194,16.655,6.819,36.404,1.605,328e2e20-d511-475e-a94f-9f823caad5d9.tif
4,0.052,29.564,20.435,34.531,0.364,328e2e20-d511-475e-a94f-9f823caad5d9.tif
5,0.065,11.246,9.100,13.724,0.510,328e2e20-d511-475e-a94f-9f823caad5d9.tif
6,0.039,15.104,10.051,22.629,0.301,328e2e20-d511-475e-a94f-9f823caad5d9.tif
7,0.052,22.144,12.722,32.350,0.359,328e2e20-d511-475e-a94f-9f823caad5d9.tif
8,0.039,54.781,24.672,85.000,0.284,328e2e20-d511-475e-a94f-9f823caad5d9.tif
9,0.103,35.847,19.305,45.509,0.862,328e2e20-d511-475e-a94f-9f823caad5d9.tif
10,0.362,21.902,11.787,43.935,3.134,328e2e20-d511-475e-a94f-9f823caad5d9.tif
11,0.168,40.575,17.823,68.338,1.439,328e2e20-d511-475e-a94f-9f823caad5d9.tif
12,0.039,49.188,36.003,58.515,0.323,328e2e20-d511-475e-a94f-9f823caad5d9.tif
13,0.103,37.720,29.985,54.078,0.817,328e2e20-d511-475e-a94f-9f823caad5d9.tif
14,0.039,37.157,19.964,55.725,0.271,328e2e20-d511-475e-a94f-9f823caad5d9.tif
15,0.026,52.128,37.168,67.087,0.182,328e2e20-d511-475e-a94f-9f823caad5d9.tif
16,0.026,51.213,31.743,70.683,0.189,328e2e20-d511-475e-a94f-9f823caad5d9.tif
17,0.401,42.291,9.245,118.609,3.480,328e2e20-d511-475e-a94f-9f823caad5d9.tif
