 ,Area,Mean,Min,Max,Length,file
1,0.090,12.458,8.359,18.395,0.722,d2d835c7-98db-431f-99bc-ca6237debf60.tif
2,0.323,13.511,5.028,34.453,2.802,d2d835c7-98db-431f-99bc-ca6237debf60.tif
3,0.323,17.033,7.000,48.951,2.782,d2d835c7-98db-431f-99bc-ca6237debf60.tif
4,0.129,11.022,8.442,16.241,1.047,d2d835c7-98db-431f-99bc-ca6237debf60.tif
5,0.426,9.591,4.127,18.174,3.743,d2d835c7-98db-431f-99bc-ca6237debf60.tif
6,0.103,10.305,7.608,14.278,0.821,d2d835c7-98db-431f-99bc-ca6237debf60.tif
7,0.556,8.580,4.000,21.071,4.784,d2d835c7-98db-431f-99bc-ca6237debf60.tif
8,0.168,14.733,9.532,20.519,1.441,d2d835c7-98db-431f-99bc-ca6237debf60.tif
9,0.142,23.840,8.863,41.359,1.203,d2d835c7-98db-431f-99bc-ca6237debf60.tif
10,0.052,21.709,12.327,26.754,0.452,d2d835c7-98db-431f-99bc-ca6237debf60.tif
11,0.271,16.794,9.914,30.212,2.291,d2d835c7-98db-431f-99bc-ca6237debf60.tif
12,0.478,7.566,4.000,13.156,4.213,d2d835c7-98db-431f-99bc-ca6237debf60.tif
13,0.090,20.439,12.396,25.679,0.770,d2d835c7-98db-431f-99bc-ca6237debf60.tif
