 ,Area,Mean,Min,Max,Length,file
1,0.388,166.180,104.533,248.866,3.323,f4ef7d07-763b-422c-8952-c55d00c8cf33.tif
2,0.465,226.019,68.208,255.000,4.075,f4ef7d07-763b-422c-8952-c55d00c8cf33.tif
3,0.194,243.752,158.776,255.000,1.630,f4ef7d07-763b-422c-8952-c55d00c8cf33.tif
4,0.039,241.569,218.015,254.662,0.270,f4ef7d07-763b-422c-8952-c55d00c8cf33.tif
5,0.090,177.035,104.100,236.554,0.690,f4ef7d07-763b-422c-8952-c55d00c8cf33.tif
6,0.594,101.425,50.632,206.562,5.196,f4ef7d07-763b-422c-8952-c55d00c8cf33.tif
7,0.284,132.761,41.961,225.608,2.436,f4ef7d07-763b-422c-8952-c55d00c8cf33.tif
8,0.129,237.524,218.601,252.331,1.135,f4ef7d07-763b-422c-8952-c55d00c8cf33.tif
9,0.401,96.870,57.960,242.290,3.428,f4ef7d07-763b-422c-8952-c55d00c8cf33.tif
10,0.065,230.843,188.371,252.632,0.507,f4ef7d07-763b-422c-8952-c55d00c8cf33.tif
11,0.103,194.439,118.471,245.280,0.811,f4ef7d07-763b-422c-8952-c55d00c8cf33.tif
12,0.220,193.548,130.779,250.860,1.866,f4ef7d07-763b-422c-8952-c55d00c8cf33.tif
13,0.271,108.827,56.768,223.598,2.315,f4ef7d07-763b-422c-8952-c55d00c8cf33.tif
14,0.349,121.396,36.811,199.695,3.005,f4ef7d07-763b-422c-8952-c55d00c8cf33.tif
15,0.258,122.372,74.320,184.553,2.244,f4ef7d07-763b-422c-8952-c55d00c8cf33.tif
16,0.078,181.891,156.010,236.535,0.614,f4ef7d07-763b-422c-8952-c55d00c8cf33.tif
17,0.039,224.229,177.296,254.355,0.268,f4ef7d07-763b-422c-8952-c55d00c8cf33.tif
18,0.039,202.885,137.077,247.084,0.240,f4ef7d07-763b-422c-8952-c55d00c8cf33.tif
