 ,Area,Mean,Min,Max,Length,file
1,0.258,15.825,6.426,40.804,2.187,484eda5b-f512-4745-8dd7-7833537eacb1.tif
2,0.103,12.317,7.722,24.060,0.850,484eda5b-f512-4745-8dd7-7833537eacb1.tif
3,0.336,11.180,6.147,24.954,2.882,484eda5b-f512-4745-8dd7-7833537eacb1.tif
4,0.103,19.164,15.833,23.458,0.891,484eda5b-f512-4745-8dd7-7833537eacb1.tif
5,0.090,10.805,5.296,27.313,0.746,484eda5b-f512-4745-8dd7-7833537eacb1.tif
6,0.065,25.052,15.604,35.595,0.460,484eda5b-f512-4745-8dd7-7833537eacb1.tif
7,0.258,10.716,7.244,16.839,2.240,484eda5b-f512-4745-8dd7-7833537eacb1.tif
8,0.052,10.740,5.207,17.614,0.351,484eda5b-f512-4745-8dd7-7833537eacb1.tif
9,0.052,15.812,12.817,20.649,0.362,484eda5b-f512-4745-8dd7-7833537eacb1.tif
10,0.039,17.406,11.121,23.929,0.302,484eda5b-f512-4745-8dd7-7833537eacb1.tif
11,0.039,14.794,8.438,21.926,0.257,484eda5b-f512-4745-8dd7-7833537eacb1.tif
