 ,Area,Mean,Min,Max,Length,file
1,0.284,27.658,6.157,49.705,2.418,13f9b4eb-61eb-4a04-886c-36e295d0d18d.tif
2,0.026,37.570,37.244,37.896,0.216,13f9b4eb-61eb-4a04-886c-36e295d0d18d.tif
3,0.052,42.699,23.155,73.042,0.389,13f9b4eb-61eb-4a04-886c-36e295d0d18d.tif
4,0.039,31.678,19.611,42.276,0.241,13f9b4eb-61eb-4a04-886c-36e295d0d18d.tif
5,0.181,19.444,14.056,25.883,1.591,13f9b4eb-61eb-4a04-886c-36e295d0d18d.tif
6,0.090,26.434,17.091,36.948,0.765,13f9b4eb-61eb-4a04-886c-36e295d0d18d.tif
7,0.388,35.570,10.300,79.042,3.375,13f9b4eb-61eb-4a04-886c-36e295d0d18d.tif
8,0.026,38.423,31.753,45.093,0.212,13f9b4eb-61eb-4a04-886c-36e295d0d18d.tif
9,0.039,45.907,16.102,78.702,0.269,13f9b4eb-61eb-4a04-886c-36e295d0d18d.tif
10,0.220,30.045,17.271,93.312,1.906,13f9b4eb-61eb-4a04-886c-36e295d0d18d.tif
11,0.116,32.389,16.378,40.915,0.962,13f9b4eb-61eb-4a04-886c-36e295d0d18d.tif
12,0.090,46.960,21.552,87.016,0.770,13f9b4eb-61eb-4a04-886c-36e295d0d18d.tif
13,0.052,98.477,36.174,155.059,0.341,13f9b4eb-61eb-4a04-886c-36e295d0d18d.tif
14,0.052,55.583,20.611,93.296,0.350,13f9b4eb-61eb-4a04-886c-36e295d0d18d.tif
15,0.297,42.454,8.098,131.969,2.546,13f9b4eb-61eb-4a04-886c-36e295d0d18d.tif
16,0.116,93.092,51.593,155.181,0.933,13f9b4eb-61eb-4a04-886c-36e295d0d18d.tif
