 ,Area,Mean,Min,Max,Length,file
1,0.168,16.102,7.646,32.091,1.447,90f2fabb-60ff-4658-8655-1fcf6bd2288b.tif
2,0.039,20.029,16.685,22.308,0.335,90f2fabb-60ff-4658-8655-1fcf6bd2288b.tif
3,0.103,15.600,7.296,24.327,0.806,90f2fabb-60ff-4658-8655-1fcf6bd2288b.tif
4,0.026,23.431,16.650,30.212,0.210,90f2fabb-60ff-4658-8655-1fcf6bd2288b.tif
5,0.039,38.428,19.479,59.545,0.270,90f2fabb-60ff-4658-8655-1fcf6bd2288b.tif
6,0.078,28.460,12.886,47.777,0.617,90f2fabb-60ff-4658-8655-1fcf6bd2288b.tif
7,0.026,38.762,31.012,46.512,0.210,90f2fabb-60ff-4658-8655-1fcf6bd2288b.tif
8,0.039,37.743,29.237,44.534,0.323,90f2fabb-60ff-4658-8655-1fcf6bd2288b.tif
9,0.026,40.353,30.686,50.020,0.216,90f2fabb-60ff-4658-8655-1fcf6bd2288b.tif
10,0.039,22.034,14.371,29.918,0.276,90f2fabb-60ff-4658-8655-1fcf6bd2288b.tif
11,0.103,23.206,15.680,37.244,0.858,90f2fabb-60ff-4658-8655-1fcf6bd2288b.tif
12,0.090,18.054,13.584,28.594,0.724,90f2fabb-60ff-4658-8655-1fcf6bd2288b.tif
