 ,Area,Mean,Min,Max,Length,file
1,0.220,26.925,17.291,47.344,1.910,d3a56078-a27d-4d0b-9ec8-fb592f5363b1.tif
2,0.220,17.270,12.179,23.618,1.849,d3a56078-a27d-4d0b-9ec8-fb592f5363b1.tif
3,0.310,27.485,13.523,59.625,2.680,d3a56078-a27d-4d0b-9ec8-fb592f5363b1.tif
4,0.103,20.581,10.521,43.221,0.809,d3a56078-a27d-4d0b-9ec8-fb592f5363b1.tif
5,0.065,39.069,24.882,48.368,0.469,d3a56078-a27d-4d0b-9ec8-fb592f5363b1.tif
6,0.543,17.291,8.742,41.180,4.728,d3a56078-a27d-4d0b-9ec8-fb592f5363b1.tif
7,0.194,22.595,11.258,45.329,1.636,d3a56078-a27d-4d0b-9ec8-fb592f5363b1.tif
8,0.039,23.093,14.577,30.969,0.301,d3a56078-a27d-4d0b-9ec8-fb592f5363b1.tif
9,0.090,35.445,21.776,67.036,0.771,d3a56078-a27d-4d0b-9ec8-fb592f5363b1.tif
10,0.336,34.291,15.098,90.420,2.851,d3a56078-a27d-4d0b-9ec8-fb592f5363b1.tif
11,0.142,21.042,13.152,47.254,1.207,d3a56078-a27d-4d0b-9ec8-fb592f5363b1.tif
12,0.220,23.835,14.597,38.872,1.918,d3a56078-a27d-4d0b-9ec8-fb592f5363b1.tif
13,0.452,19.905,9.747,52.561,3.908,d3a56078-a27d-4d0b-9ec8-fb592f5363b1.tif
14,0.052,71.169,40.733,89.675,0.419,d3a56078-a27d-4d0b-9ec8-fb592f5363b1.tif
15,0.078,16.542,11.349,22.577,0.590,d3a56078-a27d-4d0b-9ec8-fb592f5363b1.tif
16,0.039,59.928,43.937,76.254,0.322,d3a56078-a27d-4d0b-9ec8-fb592f5363b1.tif
