 ,Area,Mean,Min,Max,Length,file
1,0.103,65.696,41.324,85.138,0.867,201aa0bb-5742-43f2-b020-31e6688c5109.tif
2,0.465,39.483,20.817,107.987,4.095,201aa0bb-5742-43f2-b020-31e6688c5109.tif
3,0.142,57.520,46.244,72.331,1.227,201aa0bb-5742-43f2-b020-31e6688c5109.tif
4,0.039,42.978,30.282,51.395,0.336,201aa0bb-5742-43f2-b020-31e6688c5109.tif
5,0.078,25.441,14.721,38.751,0.638,201aa0bb-5742-43f2-b020-31e6688c5109.tif
6,0.052,40.003,22.418,58.177,0.395,201aa0bb-5742-43f2-b020-31e6688c5109.tif
7,0.052,46.571,24.988,68.179,0.343,201aa0bb-5742-43f2-b020-31e6688c5109.tif
8,0.026,35.666,27.432,43.900,0.153,201aa0bb-5742-43f2-b020-31e6688c5109.tif
9,0.129,33.073,20.392,85.997,1.116,201aa0bb-5742-43f2-b020-31e6688c5109.tif
10,0.052,76.385,60.985,103.194,0.430,201aa0bb-5742-43f2-b020-31e6688c5109.tif
11,0.078,40.425,23.154,77.106,0.664,201aa0bb-5742-43f2-b020-31e6688c5109.tif
12,0.052,60.599,39.629,80.750,0.391,201aa0bb-5742-43f2-b020-31e6688c5109.tif
13,0.039,49.150,36.037,61.623,0.284,201aa0bb-5742-43f2-b020-31e6688c5109.tif
14,0.103,40.904,31.154,54.832,0.878,201aa0bb-5742-43f2-b020-31e6688c5109.tif
15,0.052,102.937,59.624,126.354,0.372,201aa0bb-5742-43f2-b020-31e6688c5109.tif
16,0.517,32.489,17.816,64.487,4.518,201aa0bb-5742-43f2-b020-31e6688c5109.tif
17,0.517,30.486,20.179,66.635,4.489,201aa0bb-5742-43f2-b020-31e6688c5109.tif
18,0.401,42.983,20.273,107.835,3.472,201aa0bb-5742-43f2-b020-31e6688c5109.tif
19,0.246,56.240,28.172,109.790,2.065,201aa0bb-5742-43f2-b020-31e6688c5109.tif
20,0.116,34.434,29.414,42.942,0.976,201aa0bb-5742-43f2-b020-31e6688c5109.tif
21,0.052,46.236,24.013,63.101,0.392,201aa0bb-5742-43f2-b020-31e6688c5109.tif
