 ,Area,Mean,Min,Max,Length,file
1,0.194,55.079,20.709,126.313,1.709,431f7327-a6b3-4082-8fee-86f4011456b2.tif
2,0.090,93.344,51.932,142.441,0.756,431f7327-a6b3-4082-8fee-86f4011456b2.tif
3,0.103,78.287,33.548,161.393,0.835,431f7327-a6b3-4082-8fee-86f4011456b2.tif
4,0.155,82.813,22.379,223.023,1.257,431f7327-a6b3-4082-8fee-86f4011456b2.tif
5,0.065,82.112,36.444,152.424,0.539,431f7327-a6b3-4082-8fee-86f4011456b2.tif
6,0.090,89.015,25.742,173.062,0.691,431f7327-a6b3-4082-8fee-86f4011456b2.tif
7,0.039,69.977,46.463,91.746,0.271,431f7327-a6b3-4082-8fee-86f4011456b2.tif
8,0.052,119.305,66.766,148.863,0.390,431f7327-a6b3-4082-8fee-86f4011456b2.tif
9,0.090,63.939,29.462,122.719,0.729,431f7327-a6b3-4082-8fee-86f4011456b2.tif
10,0.065,61.905,41.166,107.984,0.550,431f7327-a6b3-4082-8fee-86f4011456b2.tif
11,0.052,77.454,36.833,133.419,0.429,431f7327-a6b3-4082-8fee-86f4011456b2.tif
12,0.052,62.445,24.978,108.889,0.341,431f7327-a6b3-4082-8fee-86f4011456b2.tif
13,0.090,80.218,42.726,136.197,0.768,431f7327-a6b3-4082-8fee-86f4011456b2.tif
14,0.103,87.889,31.053,164.577,0.860,431f7327-a6b3-4082-8fee-86f4011456b2.tif
15,0.039,91.869,34.497,152.741,0.241,431f7327-a6b3-4082-8fee-86f4011456b2.tif
16,0.039,94.365,40.670,152.011,0.256,431f7327-a6b3-4082-8fee-86f4011456b2.tif
17,0.039,80.806,47.098,111.798,0.284,431f7327-a6b3-4082-8fee-86f4011456b2.tif
18,0.103,106.781,58.439,151.285,0.862,431f7327-a6b3-4082-8fee-86f4011456b2.tif
19,0.103,107.618,27.663,219.109,0.867,431f7327-a6b3-4082-8fee-86f4011456b2.tif
20,0.129,76.034,23.277,134.647,1.055,431f7327-a6b3-4082-8fee-86f4011456b2.tif
21,0.116,159.988,64.556,199.232,0.917,431f7327-a6b3-4082-8fee-86f4011456b2.tif
22,0.129,180.873,74.685,236.790,1.031,431f7327-a6b3-4082-8fee-86f4011456b2.tif
23,0.078,99.316,46.171,146.808,0.632,431f7327-a6b3-4082-8fee-86f4011456b2.tif
