 ,Area,Mean,Min,Max,Length,file
1,0.207,26.089,11.182,59.714,1.720,b31085cd-5e6a-403d-a454-72c25f4c9757.tif
2,0.556,28.843,10.939,75.080,4.784,b31085cd-5e6a-403d-a454-72c25f4c9757.tif
3,0.258,35.580,7.091,67.304,2.185,b31085cd-5e6a-403d-a454-72c25f4c9757.tif
4,0.065,30.627,20.668,45.045,0.568,b31085cd-5e6a-403d-a454-72c25f4c9757.tif
5,0.078,36.512,15.167,59.287,0.629,b31085cd-5e6a-403d-a454-72c25f4c9757.tif
6,0.762,10.642,4.143,72.658,6.624,b31085cd-5e6a-403d-a454-72c25f4c9757.tif
7,0.207,28.702,11.544,43.605,1.835,b31085cd-5e6a-403d-a454-72c25f4c9757.tif
8,0.078,25.640,19.979,29.146,0.617,b31085cd-5e6a-403d-a454-72c25f4c9757.tif
9,0.052,43.622,26.238,56.986,0.364,b31085cd-5e6a-403d-a454-72c25f4c9757.tif
10,0.258,23.715,8.429,50.677,2.215,b31085cd-5e6a-403d-a454-72c25f4c9757.tif
11,0.698,16.801,6.228,42.002,6.141,b31085cd-5e6a-403d-a454-72c25f4c9757.tif
12,0.685,12.262,5.065,44.997,5.916,b31085cd-5e6a-403d-a454-72c25f4c9757.tif
13,0.233,18.278,10.543,33.929,2.011,b31085cd-5e6a-403d-a454-72c25f4c9757.tif
14,0.039,28.301,25.095,34.148,0.308,b31085cd-5e6a-403d-a454-72c25f4c9757.tif
15,0.039,30.826,26.297,34.770,0.338,b31085cd-5e6a-403d-a454-72c25f4c9757.tif
16,0.039,22.305,16.279,29.807,0.244,b31085cd-5e6a-403d-a454-72c25f4c9757.tif
