 ,Area,Mean,Min,Max,Length,file
1,0.039,17.313,11.967,21.459,0.329,0c4f9147-f760-451d-b93f-29fc03fa8a1c.tif
2,0.090,13.804,6.414,26.606,0.721,0c4f9147-f760-451d-b93f-29fc03fa8a1c.tif
3,0.103,9.938,6.947,11.683,0.897,0c4f9147-f760-451d-b93f-29fc03fa8a1c.tif
4,0.258,8.614,5.098,14.386,2.171,0c4f9147-f760-451d-b93f-29fc03fa8a1c.tif
5,0.310,9.345,4.422,14.790,2.656,0c4f9147-f760-451d-b93f-29fc03fa8a1c.tif
6,0.103,11.244,7.910,14.757,0.885,0c4f9147-f760-451d-b93f-29fc03fa8a1c.tif
7,0.052,6.289,4.283,8.058,0.349,0c4f9147-f760-451d-b93f-29fc03fa8a1c.tif
8,0.103,5.443,4.196,7.754,0.881,0c4f9147-f760-451d-b93f-29fc03fa8a1c.tif
9,0.168,4.170,2.535,8.799,1.436,0c4f9147-f760-451d-b93f-29fc03fa8a1c.tif
10,0.039,14.687,10.820,16.911,0.295,0c4f9147-f760-451d-b93f-29fc03fa8a1c.tif
11,0.284,10.764,3.780,18.465,2.403,0c4f9147-f760-451d-b93f-29fc03fa8a1c.tif
12,0.375,5.967,1.698,16.183,3.224,0c4f9147-f760-451d-b93f-29fc03fa8a1c.tif
13,0.052,12.536,6.851,17.827,0.359,0c4f9147-f760-451d-b93f-29fc03fa8a1c.tif
14,0.233,9.968,6.025,19.646,1.948,0c4f9147-f760-451d-b93f-29fc03fa8a1c.tif
15,0.478,9.218,3.330,26.973,4.181,0c4f9147-f760-451d-b93f-29fc03fa8a1c.tif
16,0.491,12.307,6.074,33.765,4.288,0c4f9147-f760-451d-b93f-29fc03fa8a1c.tif
17,0.672,5.260,2.303,9.564,5.907,0c4f9147-f760-451d-b93f-29fc03fa8a1c.tif
18,0.129,6.602,4.945,9.701,1.101,0c4f9147-f760-451d-b93f-29fc03fa8a1c.tif
19,0.103,9.229,7.384,12.622,0.901,0c4f9147-f760-451d-b93f-29fc03fa8a1c.tif
20,0.323,14.996,9.468,31.379,2.731,0c4f9147-f760-451d-b93f-29fc03fa8a1c.tif
