 ,Area,Mean,Min,Max,Length,file
1,0.052,69.151,40.331,98.083,0.434,63b3cc11-f423-489f-99c4-428d446201d6.tif
2,0.103,61.857,40.228,76.858,0.813,63b3cc11-f423-489f-99c4-428d446201d6.tif
3,0.078,53.927,24.557,79.117,0.592,63b3cc11-f423-489f-99c4-428d446201d6.tif
4,0.039,77.737,45.446,109.740,0.242,63b3cc11-f423-489f-99c4-428d446201d6.tif
5,0.142,52.582,35.000,82.000,1.209,63b3cc11-f423-489f-99c4-428d446201d6.tif
6,0.142,89.889,41.801,194.438,1.252,63b3cc11-f423-489f-99c4-428d446201d6.tif
7,0.103,89.528,30.478,225.439,0.806,63b3cc11-f423-489f-99c4-428d446201d6.tif
8,0.310,37.541,20.234,101.784,2.656,63b3cc11-f423-489f-99c4-428d446201d6.tif
9,0.129,58.361,41.246,100.570,1.138,63b3cc11-f423-489f-99c4-428d446201d6.tif
10,0.078,53.027,26.490,82.187,0.605,63b3cc11-f423-489f-99c4-428d446201d6.tif
11,0.026,73.080,60.956,85.204,0.211,63b3cc11-f423-489f-99c4-428d446201d6.tif
12,0.026,75.322,71.119,79.526,0.211,63b3cc11-f423-489f-99c4-428d446201d6.tif
13,0.103,87.551,37.102,111.818,0.888,63b3cc11-f423-489f-99c4-428d446201d6.tif
14,0.220,118.677,16.345,214.648,1.866,63b3cc11-f423-489f-99c4-428d446201d6.tif
15,0.026,43.592,36.296,50.888,0.124,63b3cc11-f423-489f-99c4-428d446201d6.tif
16,0.116,73.883,30.213,156.431,0.966,63b3cc11-f423-489f-99c4-428d446201d6.tif
17,0.052,72.327,33.602,120.019,0.362,63b3cc11-f423-489f-99c4-428d446201d6.tif
18,0.078,51.731,41.538,68.977,0.649,63b3cc11-f423-489f-99c4-428d446201d6.tif
19,0.116,27.343,19.265,46.115,0.975,63b3cc11-f423-489f-99c4-428d446201d6.tif
20,0.116,72.018,22.937,141.386,0.951,63b3cc11-f423-489f-99c4-428d446201d6.tif
21,0.142,101.442,19.394,205.037,1.150,63b3cc11-f423-489f-99c4-428d446201d6.tif
22,0.065,67.952,33.702,90.813,0.525,63b3cc11-f423-489f-99c4-428d446201d6.tif
23,0.052,38.450,30.436,47.487,0.419,63b3cc11-f423-489f-99c4-428d446201d6.tif
