 ,Area,Mean,Min,Max,Length,file
1,0.052,147.028,70.935,210.948,0.399,83c328d6-1612-45ec-838b-d8753a3b06a2.tif
2,0.258,127.842,58.550,226.588,2.215,83c328d6-1612-45ec-838b-d8753a3b06a2.tif
3,0.452,107.069,29.750,251.811,3.899,83c328d6-1612-45ec-838b-d8753a3b06a2.tif
4,0.129,241.675,172.496,255.000,1.101,83c328d6-1612-45ec-838b-d8753a3b06a2.tif
5,0.375,110.555,64.645,227.338,3.201,83c328d6-1612-45ec-838b-d8753a3b06a2.tif
6,0.220,125.402,72.901,231.348,1.832,83c328d6-1612-45ec-838b-d8753a3b06a2.tif
7,0.039,183.700,117.148,234.442,0.269,83c328d6-1612-45ec-838b-d8753a3b06a2.tif
8,0.052,144.493,53.797,234.504,0.350,83c328d6-1612-45ec-838b-d8753a3b06a2.tif
9,0.078,223.555,132.539,255.000,0.600,83c328d6-1612-45ec-838b-d8753a3b06a2.tif
10,0.155,153.062,53.752,232.122,1.307,83c328d6-1612-45ec-838b-d8753a3b06a2.tif
11,0.103,140.014,92.467,226.897,0.834,83c328d6-1612-45ec-838b-d8753a3b06a2.tif
12,0.039,145.848,90.688,204.445,0.284,83c328d6-1612-45ec-838b-d8753a3b06a2.tif
13,0.039,144.640,80.710,211.066,0.241,83c328d6-1612-45ec-838b-d8753a3b06a2.tif
14,0.039,162.504,108.306,214.068,0.276,83c328d6-1612-45ec-838b-d8753a3b06a2.tif
15,0.078,92.809,52.056,148.578,0.611,83c328d6-1612-45ec-838b-d8753a3b06a2.tif
16,0.065,119.360,46.285,204.097,0.465,83c328d6-1612-45ec-838b-d8753a3b06a2.tif
17,0.026,107.421,85.310,129.533,0.189,83c328d6-1612-45ec-838b-d8753a3b06a2.tif
18,0.039,124.395,78.936,174.352,0.301,83c328d6-1612-45ec-838b-d8753a3b06a2.tif
19,0.039,123.418,84.160,161.754,0.322,83c328d6-1612-45ec-838b-d8753a3b06a2.tif
