 ,Area,Mean,Min,Max,Length,file
1,0.155,38.026,14.444,70.224,1.267,cd48a9e0-a646-4847-ac86-ebd2c63f9970.tif
2,0.620,15.195,6.339,39.323,5.383,cd48a9e0-a646-4847-ac86-ebd2c63f9970.tif
3,0.207,33.382,12.615,63.028,1.790,cd48a9e0-a646-4847-ac86-ebd2c63f9970.tif
4,0.052,53.493,38.199,74.956,0.421,cd48a9e0-a646-4847-ac86-ebd2c63f9970.tif
5,0.052,41.251,26.028,57.929,0.367,cd48a9e0-a646-4847-ac86-ebd2c63f9970.tif
6,0.052,58.923,35.609,77.363,0.363,cd48a9e0-a646-4847-ac86-ebd2c63f9970.tif
7,0.207,32.953,12.899,70.679,1.754,cd48a9e0-a646-4847-ac86-ebd2c63f9970.tif
8,0.065,41.411,33.841,51.294,0.485,cd48a9e0-a646-4847-ac86-ebd2c63f9970.tif
9,0.349,34.836,13.739,60.274,3.003,cd48a9e0-a646-4847-ac86-ebd2c63f9970.tif
10,0.168,47.924,24.697,96.142,1.385,cd48a9e0-a646-4847-ac86-ebd2c63f9970.tif
