 ,Area,Mean,Min,Max,Length,file
1,0.349,145.552,88.361,246.080,3.041,94427444-f66c-49c6-bd6d-965f18dc2db0.tif
2,0.065,209.308,124.972,244.032,0.469,94427444-f66c-49c6-bd6d-965f18dc2db0.tif
3,0.233,158.466,87.925,254.313,2.052,94427444-f66c-49c6-bd6d-965f18dc2db0.tif
4,0.233,112.970,71.471,186.823,2.046,94427444-f66c-49c6-bd6d-965f18dc2db0.tif
5,0.052,180.802,160.995,193.400,0.455,94427444-f66c-49c6-bd6d-965f18dc2db0.tif
6,0.362,66.219,30.617,122.840,3.093,94427444-f66c-49c6-bd6d-965f18dc2db0.tif
7,0.297,214.850,138.907,255.000,2.599,94427444-f66c-49c6-bd6d-965f18dc2db0.tif
8,0.052,181.152,137.519,212.985,0.430,94427444-f66c-49c6-bd6d-965f18dc2db0.tif
9,0.181,153.148,61.267,254.757,1.487,94427444-f66c-49c6-bd6d-965f18dc2db0.tif
10,0.026,135.709,89.953,181.465,0.151,94427444-f66c-49c6-bd6d-965f18dc2db0.tif
11,0.065,210.343,161.060,245.839,0.500,94427444-f66c-49c6-bd6d-965f18dc2db0.tif
12,0.052,191.848,111.936,246.349,0.420,94427444-f66c-49c6-bd6d-965f18dc2db0.tif
13,0.065,205.542,158.647,238.430,0.536,94427444-f66c-49c6-bd6d-965f18dc2db0.tif
14,0.336,152.592,91.309,227.854,2.936,94427444-f66c-49c6-bd6d-965f18dc2db0.tif
15,0.168,211.772,163.743,236.666,1.441,94427444-f66c-49c6-bd6d-965f18dc2db0.tif
16,0.323,140.934,91.995,209.060,2.830,94427444-f66c-49c6-bd6d-965f18dc2db0.tif
17,0.142,189.237,112.521,249.170,1.168,94427444-f66c-49c6-bd6d-965f18dc2db0.tif
