 ,Area,Mean,Min,Max,Length,file
1,0.207,16.043,7.057,40.027,1.724,87a24048-8b62-47c6-8bd3-74766a92615a.tif
2,0.323,10.293,3.344,28.105,2.763,87a24048-8b62-47c6-8bd3-74766a92615a.tif
3,0.181,13.327,7.856,24.408,1.490,87a24048-8b62-47c6-8bd3-74766a92615a.tif
4,0.078,15.893,6.791,21.385,0.588,87a24048-8b62-47c6-8bd3-74766a92615a.tif
5,0.284,18.778,7.844,31.005,2.438,87a24048-8b62-47c6-8bd3-74766a92615a.tif
6,0.090,8.501,5.415,11.462,0.714,87a24048-8b62-47c6-8bd3-74766a92615a.tif
7,0.065,21.822,8.180,39.100,0.523,87a24048-8b62-47c6-8bd3-74766a92615a.tif
8,0.323,10.081,5.186,18.624,2.739,87a24048-8b62-47c6-8bd3-74766a92615a.tif
9,0.530,9.045,2.073,27.021,4.561,87a24048-8b62-47c6-8bd3-74766a92615a.tif
10,0.078,12.447,8.851,20.345,0.581,87a24048-8b62-47c6-8bd3-74766a92615a.tif
11,0.026,22.863,20.274,25.453,0.175,87a24048-8b62-47c6-8bd3-74766a92615a.tif
12,0.039,16.433,12.275,19.739,0.276,87a24048-8b62-47c6-8bd3-74766a92615a.tif
