 ,Area,Mean,Min,Max,Length,file
1,0.052,30.670,12.460,54.358,0.361,0ccdbdae-83d8-414c-bb2b-3ed29c388e53.tif
2,0.116,14.725,10.584,19.479,0.980,0ccdbdae-83d8-414c-bb2b-3ed29c388e53.tif
3,0.090,14.786,6.321,22.196,0.684,0ccdbdae-83d8-414c-bb2b-3ed29c388e53.tif
4,0.297,14.974,7.003,43.259,2.526,0ccdbdae-83d8-414c-bb2b-3ed29c388e53.tif
5,0.155,19.339,8.084,32.045,1.303,0ccdbdae-83d8-414c-bb2b-3ed29c388e53.tif
6,0.039,18.959,14.398,21.848,0.335,0ccdbdae-83d8-414c-bb2b-3ed29c388e53.tif
7,0.207,16.438,9.732,20.695,1.806,0ccdbdae-83d8-414c-bb2b-3ed29c388e53.tif
8,0.220,30.441,8.766,71.470,1.828,0ccdbdae-83d8-414c-bb2b-3ed29c388e53.tif
9,0.090,89.918,29.465,170.749,0.770,0ccdbdae-83d8-414c-bb2b-3ed29c388e53.tif
10,0.271,18.095,10.509,32.320,2.368,0ccdbdae-83d8-414c-bb2b-3ed29c388e53.tif
11,0.116,30.605,17.499,38.753,0.992,0ccdbdae-83d8-414c-bb2b-3ed29c388e53.tif
12,0.116,28.132,18.371,46.207,0.932,0ccdbdae-83d8-414c-bb2b-3ed29c388e53.tif
