 ,Area,Mean,Min,Max,Length,file
1,0.052,18.586,11.260,25.162,0.392,8c5c3f36-98c8-4862-8660-8cef2b8e5437.tif
2,0.039,22.690,15.101,28.540,0.242,8c5c3f36-98c8-4862-8660-8cef2b8e5437.tif
3,0.220,21.754,11.618,61.397,1.916,8c5c3f36-98c8-4862-8660-8cef2b8e5437.tif
4,0.039,27.453,17.938,37.501,0.307,8c5c3f36-98c8-4862-8660-8cef2b8e5437.tif
5,0.052,23.296,16.405,32.570,0.425,8c5c3f36-98c8-4862-8660-8cef2b8e5437.tif
6,0.090,21.549,9.519,34.280,0.782,8c5c3f36-98c8-4862-8660-8cef2b8e5437.tif
7,0.039,14.841,11.226,18.581,0.296,8c5c3f36-98c8-4862-8660-8cef2b8e5437.tif
8,0.078,13.673,10.561,20.416,0.599,8c5c3f36-98c8-4862-8660-8cef2b8e5437.tif
9,0.026,26.351,22.534,30.168,0.210,8c5c3f36-98c8-4862-8660-8cef2b8e5437.tif
10,0.065,19.998,12.138,28.138,0.542,8c5c3f36-98c8-4862-8660-8cef2b8e5437.tif
11,0.039,31.569,15.180,47.774,0.285,8c5c3f36-98c8-4862-8660-8cef2b8e5437.tif
12,0.039,20.998,13.727,25.932,0.269,8c5c3f36-98c8-4862-8660-8cef2b8e5437.tif
13,0.078,11.995,9.544,16.908,0.668,8c5c3f36-98c8-4862-8660-8cef2b8e5437.tif
14,0.065,11.505,9.715,14.007,0.542,8c5c3f36-98c8-4862-8660-8cef2b8e5437.tif
