 ,Area,Mean,Min,Max,Length,file
1,0.065,103.078,55.148,187.299,0.495,f9a8cc97-f7de-4fee-a024-c3eb921158ec.tif
2,0.039,115.325,66.876,165.298,0.301,f9a8cc97-f7de-4fee-a024-c3eb921158ec.tif
3,0.065,100.047,60.747,144.719,0.535,f9a8cc97-f7de-4fee-a024-c3eb921158ec.tif
4,0.116,123.026,64.712,174.976,0.921,f9a8cc97-f7de-4fee-a024-c3eb921158ec.tif
5,0.039,171.184,99.922,233.993,0.312,f9a8cc97-f7de-4fee-a024-c3eb921158ec.tif
6,0.065,104.786,46.826,168.269,0.559,f9a8cc97-f7de-4fee-a024-c3eb921158ec.tif
7,0.026,78.005,62.470,93.540,0.161,f9a8cc97-f7de-4fee-a024-c3eb921158ec.tif
8,0.039,100.514,40.267,172.742,0.241,f9a8cc97-f7de-4fee-a024-c3eb921158ec.tif
9,0.052,135.837,51.162,202.168,0.364,f9a8cc97-f7de-4fee-a024-c3eb921158ec.tif
10,0.039,89.655,41.144,130.181,0.241,f9a8cc97-f7de-4fee-a024-c3eb921158ec.tif
11,0.129,120.408,94.621,141.615,1.131,f9a8cc97-f7de-4fee-a024-c3eb921158ec.tif
12,0.052,127.164,62.330,185.831,0.364,f9a8cc97-f7de-4fee-a024-c3eb921158ec.tif
13,0.039,122.336,62.302,184.541,0.301,f9a8cc97-f7de-4fee-a024-c3eb921158ec.tif
14,0.039,154.527,111.518,190.674,0.331,f9a8cc97-f7de-4fee-a024-c3eb921158ec.tif
15,0.078,87.937,37.380,139.910,0.572,f9a8cc97-f7de-4fee-a024-c3eb921158ec.tif
16,0.078,114.090,51.793,160.019,0.588,f9a8cc97-f7de-4fee-a024-c3eb921158ec.tif
17,0.103,156.418,64.729,222.277,0.843,f9a8cc97-f7de-4fee-a024-c3eb921158ec.tif
18,0.078,163.046,96.241,207.841,0.572,f9a8cc97-f7de-4fee-a024-c3eb921158ec.tif
19,0.220,70.574,37.349,121.707,1.879,f9a8cc97-f7de-4fee-a024-c3eb921158ec.tif
20,0.065,133.561,84.375,165.976,0.509,f9a8cc97-f7de-4fee-a024-c3eb921158ec.tif
21,0.039,108.269,73.067,136.799,0.299,f9a8cc97-f7de-4fee-a024-c3eb921158ec.tif
