 ,Area,Mean,Min,Max,Length,file
1,0.065,222.155,145.054,250.559,0.490,db85395a-9d99-40d4-be5c-b716280de14a.tif
2,0.142,197.303,73.600,255.000,1.248,db85395a-9d99-40d4-be5c-b716280de14a.tif
3,0.465,137.515,39.438,255.000,4.012,db85395a-9d99-40d4-be5c-b716280de14a.tif
4,0.103,143.984,89.276,237.854,0.907,db85395a-9d99-40d4-be5c-b716280de14a.tif
5,0.168,189.392,139.704,250.316,1.386,db85395a-9d99-40d4-be5c-b716280de14a.tif
6,0.401,160.163,85.287,254.901,3.524,db85395a-9d99-40d4-be5c-b716280de14a.tif
7,0.039,201.533,126.874,251.692,0.275,db85395a-9d99-40d4-be5c-b716280de14a.tif
8,0.090,238.320,192.124,255.000,0.792,db85395a-9d99-40d4-be5c-b716280de14a.tif
9,0.078,120.122,73.463,225.141,0.669,db85395a-9d99-40d4-be5c-b716280de14a.tif
10,0.116,243.804,187.805,255.000,1.003,db85395a-9d99-40d4-be5c-b716280de14a.tif
11,0.039,198.674,127.113,251.048,0.334,db85395a-9d99-40d4-be5c-b716280de14a.tif
