 ,Area,Mean,Min,Max,Length,file
1,0.065,109.759,49.740,191.019,0.523,6482b149-a2c0-49ef-b9cc-1f0f48ee2d89.tif
2,0.426,84.529,49.793,146.696,3.678,6482b149-a2c0-49ef-b9cc-1f0f48ee2d89.tif
3,0.026,108.380,89.248,127.513,0.201,6482b149-a2c0-49ef-b9cc-1f0f48ee2d89.tif
4,0.052,88.328,67.461,112.696,0.429,6482b149-a2c0-49ef-b9cc-1f0f48ee2d89.tif
5,0.039,97.629,59.020,134.699,0.241,6482b149-a2c0-49ef-b9cc-1f0f48ee2d89.tif
6,0.103,92.145,67.639,118.766,0.822,6482b149-a2c0-49ef-b9cc-1f0f48ee2d89.tif
7,0.039,91.606,53.652,117.460,0.284,6482b149-a2c0-49ef-b9cc-1f0f48ee2d89.tif
8,0.349,49.571,14.523,148.947,2.967,6482b149-a2c0-49ef-b9cc-1f0f48ee2d89.tif
9,0.116,114.759,86.427,163.346,0.952,6482b149-a2c0-49ef-b9cc-1f0f48ee2d89.tif
10,0.039,147.824,102.619,198.911,0.322,6482b149-a2c0-49ef-b9cc-1f0f48ee2d89.tif
11,0.039,157.948,70.777,229.051,0.241,6482b149-a2c0-49ef-b9cc-1f0f48ee2d89.tif
12,0.181,90.884,66.661,188.412,1.585,6482b149-a2c0-49ef-b9cc-1f0f48ee2d89.tif
13,0.065,95.842,46.697,126.037,0.473,6482b149-a2c0-49ef-b9cc-1f0f48ee2d89.tif
14,0.052,134.913,52.714,189.295,0.364,6482b149-a2c0-49ef-b9cc-1f0f48ee2d89.tif
15,0.065,115.438,70.299,143.864,0.513,6482b149-a2c0-49ef-b9cc-1f0f48ee2d89.tif
16,0.039,119.993,48.402,200.213,0.271,6482b149-a2c0-49ef-b9cc-1f0f48ee2d89.tif
17,0.078,122.682,72.159,224.188,0.632,6482b149-a2c0-49ef-b9cc-1f0f48ee2d89.tif
18,0.155,73.302,32.937,172.357,1.259,6482b149-a2c0-49ef-b9cc-1f0f48ee2d89.tif
19,0.039,127.560,57.858,205.270,0.241,6482b149-a2c0-49ef-b9cc-1f0f48ee2d89.tif
20,0.078,99.417,51.613,174.415,0.669,6482b149-a2c0-49ef-b9cc-1f0f48ee2d89.tif
21,0.078,139.843,71.184,228.815,0.599,6482b149-a2c0-49ef-b9cc-1f0f48ee2d89.tif
