 ,Area,Mean,Min,Max,Length,file
1,0.103,5.147,2.999,6.237,0.917,65d02d68-0411-46c7-b27d-21a9f074b673.tif
2,0.078,8.456,4.559,13.215,0.599,65d02d68-0411-46c7-b27d-21a9f074b673.tif
3,0.168,4.576,2.143,8.175,1.445,65d02d68-0411-46c7-b27d-21a9f074b673.tif
4,0.439,4.650,1.258,10.250,3.786,65d02d68-0411-46c7-b27d-21a9f074b673.tif
5,0.116,9.757,7.122,13.962,1.018,65d02d68-0411-46c7-b27d-21a9f074b673.tif
6,0.103,3.303,1.553,8.700,0.870,65d02d68-0411-46c7-b27d-21a9f074b673.tif
7,0.685,6.291,2.000,17.206,5.953,65d02d68-0411-46c7-b27d-21a9f074b673.tif
8,0.207,4.630,1.979,6.725,1.745,65d02d68-0411-46c7-b27d-21a9f074b673.tif
9,0.258,5.592,1.964,12.215,2.284,65d02d68-0411-46c7-b27d-21a9f074b673.tif
10,0.569,6.806,2.843,23.722,4.970,65d02d68-0411-46c7-b27d-21a9f074b673.tif
11,0.246,10.347,3.876,16.997,2.130,65d02d68-0411-46c7-b27d-21a9f074b673.tif
12,0.336,8.873,2.860,21.241,2.886,65d02d68-0411-46c7-b27d-21a9f074b673.tif
13,0.388,3.715,1.772,6.994,3.421,65d02d68-0411-46c7-b27d-21a9f074b673.tif
14,0.258,4.728,1.763,8.564,2.234,65d02d68-0411-46c7-b27d-21a9f074b673.tif
