 ,Area,Mean,Min,Max,Length,file
1,0.065,209.675,149.401,246.040,0.496,14e0874b-c482-430f-84a6-7fe3e1e566cb.tif
2,0.078,188.694,65.249,255.000,0.584,14e0874b-c482-430f-84a6-7fe3e1e566cb.tif
3,0.375,117.666,52.212,254.820,3.291,14e0874b-c482-430f-84a6-7fe3e1e566cb.tif
4,0.194,240.693,180.491,255.000,1.687,14e0874b-c482-430f-84a6-7fe3e1e566cb.tif
5,0.543,187.977,111.335,247.798,4.704,14e0874b-c482-430f-84a6-7fe3e1e566cb.tif
6,0.052,169.676,96.267,214.657,0.409,14e0874b-c482-430f-84a6-7fe3e1e566cb.tif
7,0.737,100.337,22.697,231.126,6.386,14e0874b-c482-430f-84a6-7fe3e1e566cb.tif
8,0.181,222.560,127.512,255.000,1.491,14e0874b-c482-430f-84a6-7fe3e1e566cb.tif
9,0.181,233.718,148.042,255.000,1.582,14e0874b-c482-430f-84a6-7fe3e1e566cb.tif
10,0.375,142.577,58.380,233.215,3.232,14e0874b-c482-430f-84a6-7fe3e1e566cb.tif
11,0.543,88.266,12.978,254.182,4.767,14e0874b-c482-430f-84a6-7fe3e1e566cb.tif
12,0.362,172.357,51.357,252.767,3.083,14e0874b-c482-430f-84a6-7fe3e1e566cb.tif
