 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_BCAP31-biotin_GFP_5_GC.tif:growth cone:1,8.373,49.654,21.103,34,17,116,415.771,42,8044
2,MAX_BCAP31-biotin_GFP_5_GC.tif:growth cone background:1,8.373,43.327,24.176,28,14,126,362.792,33,7019
