 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_ERGIC53_WT_5_soma.tif:cell body:1,253.939,67.809,22.160,51.000,17.000,154.000,17219.261,66.000,333144.000,0.000
2,MAX_ERGIC53_WT_5_soma.tif:nucleus:1,71.380,59.365,14.912,51.000,33.000,131.000,4237.467,56.000,81983.000,0.000
3,MAX_ERGIC53_WT_5_soma.tif:cytoplasm:1,182.559,71.110,23.610,87.000,17.000,154.000,12981.794,72.000,251161.000,0.000
4,MAX_ERGIC53_WT_5_soma.tif:dendrite 1:1,10.441,26.025,6.800,22.578,13.545,57.591,271.719,25.284,5256.995,45.842
5,MAX_ERGIC53_WT_5_soma.tif:dendrite 1 background:1,10.441,10.328,4.204,6.647,4.778,28.117,107.835,9.276,2086.293,45.842
6,MAX_ERGIC53_WT_5_soma.tif:dendrite 2:1,7.391,30.823,6.701,28.016,15.696,48.721,227.821,31.441,4407.701,32.320
7,MAX_ERGIC53_WT_5_soma.tif:dendrite 2 background:1,7.391,9.712,5.603,4.978,4.000,37.398,71.782,7.669,1388.787,32.320
8,MAX_ERGIC53_WT_5_soma.tif:dendrite 3:1,7.908,26.077,7.587,21.650,13.607,50.047,206.222,24.750,3989.821,34.656
9,MAX_ERGIC53_WT_5_soma.tif:dendrite 3 background:1,7.908,11.498,9.304,5.390,4.400,76.825,90.927,8.400,1759.185,34.656
10,MAX_ERGIC53_WT_5_soma.tif:AIS:1,8.425,21.096,9.394,13.428,8.150,55.560,177.737,18.984,3438.714,36.892
11,MAX_ERGIC53_WT_5_soma.tif:AIS background:1,8.425,13.163,5.483,7.997,5.951,34.264,110.896,12.189,2145.519,36.892
