 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_BCAP31-biotin_Mut2_4_GC.tif:growth cone:1,8.115,36.752,13.813,31,17,97,298.235,34,5770.000
2,MAX_BCAP31-biotin_Mut2_4_GC.tif:growth cone background:1,8.115,30.522,16.043,26,9,98,247.685,26,4792.000
