 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_ERGIC53_Mut2_6_soma.tif:cell body:1,196.463,67.549,26.492,53.000,12.000,203.000,13270.880,63.000,256754.000,0.000
2,MAX_ERGIC53_Mut2_6_soma.tif:nucleus:1,179.199,79.016,25.773,84.000,28.000,203.000,14159.692,77.000,273950.000,0.000
3,MAX_ERGIC53_Mut2_6_soma.tif:cytoplasm:1,109.215,66.696,27.059,34.000,12.000,163.000,7284.217,64.000,140929.000,0.000
4,MAX_ERGIC53_Mut2_6_soma.tif:dendrite 1:1,9.149,47.286,20.583,28.571,23.872,128.474,432.602,39.086,8369.622,40.185
5,MAX_ERGIC53_Mut2_6_soma.tif:dendrite 1 background:1,9.149,38.773,24.720,24.027,15.759,152.322,354.718,29.016,6862.798,40.185
6,MAX_ERGIC53_Mut2_6_soma.tif:dendrite 2:1,6.461,47.424,8.540,44.728,30.753,74.650,306.400,46.236,5927.978,28.339
7,MAX_ERGIC53_Mut2_6_soma.tif:dendrite 2 background:1,6.461,53.782,17.611,43.539,19.110,106.576,347.478,50.407,6722.721,28.339
8,MAX_ERGIC53_Mut2_6_soma.tif:dendrite 3:1,8.115,33.601,22.406,18.908,13.526,158.557,272.665,26.506,5275.292,35.664
9,MAX_ERGIC53_Mut2_6_soma.tif:dendrite 3 background:1,8.115,30.235,19.731,16.000,11.604,109.469,245.356,22.208,4746.941,35.664
10,MAX_ERGIC53_Mut2_6_soma.tif:AIS:1,6.254,52.132,26.877,24.754,19.992,148.310,326.042,41.718,6307.984,27.357
11,MAX_ERGIC53_Mut2_6_soma.tif:AIS background:1,6.254,47.127,19.681,40.047,13.224,99.598,294.739,43.402,5702.369,27.357
