 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SURF4_Mut2_3_GC.tif:growth cone:1,5.479,10.189,4.220,5,4,24,55.822,10,1080
2,MAX_SURF4_Mut2_3_GC.tif:growth cone background:1,5.479,3.925,0.870,4,3,7,21.502,4,416
