 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_SURF4_Mut2_4_soma.tif:cell body:1,226.028,15.506,4.752,14.000,4.000,36.000,3504.802,15.000,67808.000,0.000
2,MAX_SURF4_Mut2_4_soma.tif:nucleus:1,64.506,14.583,2.593,14.000,10.000,36.000,940.706,14.000,18200.000,0.000
3,MAX_SURF4_Mut2_4_soma.tif:cytoplasm:1,161.522,15.875,5.333,16.000,4.000,34.000,2564.096,16.000,49608.000,0.000
4,MAX_SURF4_Mut2_4_soma.tif:dendrite 1:1,7.856,7.664,1.310,8.000,5.025,13.932,60.211,7.663,1164.919,34.515
5,MAX_SURF4_Mut2_4_soma.tif:dendrite 1 background:1,7.856,4.506,2.264,3.039,3.000,22.771,35.401,4.114,684.915,34.515
6,MAX_SURF4_Mut2_4_soma.tif:dendrite 2:1,8.218,8.248,2.371,7.019,4.000,15.801,67.786,8.000,1311.471,35.971
7,MAX_SURF4_Mut2_4_soma.tif:dendrite 2 background:1,8.218,5.423,1.339,5.005,3.000,8.866,44.565,5.248,862.208,35.971
8,MAX_SURF4_Mut2_4_soma.tif:dendrite 3:1,6.513,7.409,1.589,6.012,4.776,12.050,48.254,7.091,933.577,28.630
9,MAX_SURF4_Mut2_4_soma.tif:dendrite 3 background:1,6.513,4.795,1.251,3.999,3.000,8.620,31.225,4.534,604.121,28.630
10,MAX_SURF4_Mut2_4_soma.tif:AIS:1,7.391,5.923,0.997,5.003,4.091,9.220,43.779,5.912,846.996,32.342
11,MAX_SURF4_Mut2_4_soma.tif:AIS background:1,7.391,4.718,0.828,4.006,3.000,8.000,34.874,4.680,674.715,32.342
