 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SLC38A1_GFP_2_GC.tif:growth cone:1,9.769,57.360,21.279,41,20,122,560.340,55,10841
2,MAX_SLC38A1_GFP_2_GC.tif:growth cone background:1,9.769,34.032,17.420,17,7,102,332.452,31,6432
