 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_ERGIC53_Mut2_1_GC.tif:growth cone:1,4.187,18.506,9.945,10,6,55,77.479,17,1499
2,MAX_ERGIC53_Mut2_1_GC.tif:growth cone background:1,4.187,18.580,12.719,13,8,100,77.789,15,1505
