 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_SLC38A1_WT_5_GC.tif:growth cone:1,3.773,55.014,20.892,67,21,110,207.576,52,4016
2,MAX_SLC38A1_WT_5_GC.tif:growth cone background:1,3.773,21.123,8.651,14,7,45,79.702,19,1542
